JJS,iPath Bloomberg Softs Subindex Total Return SM Index ETN,NASDAQ
38.70,39.06,39.06,38.66
38.68,38.60,38.78,38.58
38.98,39.08,39.19,38.75
39.08,39.08,39.08,39.08
38.98,38.76,38.98,38.33
38.96,39.00,39.00,38.96
39.00,39.00,39.00,39.00
38.33,38.33,38.33,38.33
37.60,37.49,37.70,37.30
37.30,37.97,38.00,37.30
37.64,37.60,37.64,37.57
37.60,37.60,37.60,37.60
37.58,37.19,37.63,37.19
37.88,37.64,37.88,37.64
37.44,37.10,37.46,37.10
37.10,37.10,37.10,37.10
37.62,37.56,37.63,37.56
37.55,37.55,37.55,37.55
38.69,38.70,38.70,38.68
38.84,38.84,38.84,38.84
39.99,39.99,39.99,39.99
40.98,40.91,40.98,40.91
41.26,41.20,41.26,41.20
41.20,41.20,41.20,41.20
40.61,40.61,40.61,40.61
40.61,40.61,40.61,40.61
40.61,40.61,40.61,40.61
41.38,41.26,41.38,41.26
41.22,41.24,41.24,41.20
