JXSB,Jacksonville Bancorp Inc. - Common Stock,NASDAQ
29.25,29.25,29.25,29.25
29.25,29.25,29.25,29.25
29.25,29.25,29.25,29.25
29.26,29.26,29.26,29.26
29.31,29.31,29.31,29.31
29.55,29.54,29.55,29.49
29.54,29.54,29.54,29.54
29.47,29.31,29.47,29.31
29.25,29.50,29.50,29.25
29.54,29.54,29.54,29.54
29.54,29.54,29.54,29.54
29.54,29.54,29.54,29.54
29.54,29.54,29.54,29.54
29.54,29.54,29.54,29.54
29.54,29.54,29.54,29.54
29.54,29.54,29.54,29.54
29.54,29.54,29.54,29.54
29.54,29.54,29.54,29.54
29.15,30.00,30.00,29.15
29.95,30.00,30.00,29.95
30.00,30.00,30.00,30.00
30.00,30.00,30.00,30.00
30.00,30.00,30.00,30.00
30.00,30.00,30.00,30.00
30.40,30.40,30.40,30.40
30.40,30.40,30.40,30.40
30.50,30.50,30.50,30.50
30.08,30.00,30.08,30.00
30.00,30.00,30.00,30.00
