PSMT,PriceSmart,NASDAQ
91.05,91.40,92.13,90.95
91.65,92.15,93.45,91.65
92.05,91.60,92.95,91.30
91.35,91.00,92.20,90.15
91.45,90.75,91.93,90.35
91.05,89.65,91.95,89.45
89.65,89.35,91.00,89.15
89.65,87.85,90.05,87.75
87.70,86.80,88.90,86.05
86.65,87.70,88.70,86.65
87.80,87.50,87.90,87.05
87.40,84.80,87.40,84.60
84.70,84.70,89.80,84.05
84.75,84.65,85.10,84.20
84.35,83.55,84.80,83.00
83.20,82.50,84.55,82.25
82.60,83.50,84.45,82.05
83.95,83.80,84.75,83.05
83.85,83.75,84.75,83.30
83.40,82.90,84.10,81.20
83.75,87.90,90.30,83.60
87.45,84.80,88.11,84.60
85.00,84.80,85.20,84.15
84.80,84.65,85.05,83.96
84.35,83.45,84.60,83.05
83.55,84.05,84.25,83.45
