SPCB,SuperCom,NASDAQ
3.53,3.56,3.66,3.50
3.59,3.51,3.69,3.50
3.56,3.50,3.60,3.44
3.45,3.36,3.58,3.23
3.31,3.34,3.49,3.11
3.27,3.24,3.47,3.08
3.19,3.38,3.45,3.19
3.37,3.30,3.38,3.28
3.30,3.20,3.35,3.12
3.20,3.30,3.36,3.20
3.30,3.30,3.37,3.27
3.31,3.13,3.33,2.92
3.14,3.18,3.32,3.14
3.12,3.08,3.17,3.04
3.05,3.03,3.17,2.92
3.07,2.89,3.07,2.74
3.07,3.39,3.39,3.01
3.50,3.45,3.50,3.30
3.44,3.65,3.73,3.42
3.74,3.66,3.76,3.56
3.67,3.88,3.98,3.44
3.90,3.77,3.90,3.52
3.88,3.88,3.88,3.72
3.90,3.88,3.90,3.66
3.90,3.87,3.90,3.71
3.88,3.88,3.96,3.85
