BIS,ProShares UltraShort Nasdaq Biotechnology,NASDAQ
31.89,31.70,31.90,31.36
32.66,34.06,34.52,32.49
34.18,35.78,35.87,33.80
36.49,35.53,36.49,35.07
34.93,36.87,36.88,34.75
36.72,36.87,37.84,36.37
36.00,35.94,36.20,35.43
35.71,36.47,36.48,35.71
36.57,35.73,36.57,35.42
35.75,36.36,36.52,35.73
36.00,36.64,36.75,35.92
36.55,37.01,37.25,36.29
36.86,36.96,37.46,36.04
36.31,36.90,37.05,35.60
37.36,38.28,39.17,37.36
38.37,39.49,39.51,38.24
39.50,38.66,40.10,38.45
38.89,40.08,40.08,38.85
39.99,42.37,42.50,39.57
42.37,40.77,42.42,39.85
39.19,37.78,39.51,37.48
38.46,37.64,38.57,36.66
31.40,30.86,33.47,29.80
29.84,29.90,30.90,28.90
30.51,30.20,31.31,30.02
29.93,29.13,30.60,29.13
29.19,29.49,30.27,29.19
29.82,30.47,30.51,29.43
30.41,30.04,31.00,29.96
30.16,30.79,31.03,29.86
30.83,30.34,30.87,30.29
30.29,31.45,32.00,30.10
33.00,30.97,33.06,30.92
30.68,30.77,31.48,30.55
31.00,31.80,31.87,30.95
31.87,31.72,32.27,31.16
31.39,33.16,33.16,31.39
32.78,34.26,34.42,32.78
34.25,33.95,34.65,33.37
33.42,33.62,33.95,32.79
33.32,32.96,33.93,32.87
34.47,34.87,36.05,33.97
35.07,34.35,36.16,34.26
33.55,34.06,34.37,32.62
34.57,34.54,35.04,34.22
34.20,34.19,34.34,33.50
33.97,34.14,34.61,33.69
33.66,33.46,34.21,33.38
33.32,33.44,33.57,32.61
33.34,34.30,34.35,32.80
34.05,33.74,34.08,33.55
33.69,34.57,34.64,33.59
34.50,34.76,35.10,34.46
34.76,33.23,34.76,33.14
32.94,33.50,33.54,32.33
33.32,34.30,34.40,33.32
34.36,34.52,34.80,34.08
34.56,34.99,35.36,34.31
34.61,33.61,34.63,33.61
33.57,31.90,33.57,31.60
31.77,31.72,32.30,31.46
31.57,31.28,31.68,31.00
30.66,30.39,31.31,30.21
30.10,29.89,30.71,29.75
30.00,31.73,32.29,29.85
32.18,31.42,32.44,31.13
31.53,31.23,31.53,30.63
