NVR,NVR,NASDAQ
1780.00,1761.91,1791.34,1732.61
1760.00,1747.00,1764.00,1720.66
1730.00,1689.35,1752.00,1641.62
1696.89,1695.56,1700.00,1659.65
1693.57,1682.43,1693.57,1657.07
1686.50,1676.00,1707.55,1664.80
1675.00,1695.44,1699.48,1664.00
1684.00,1665.30,1694.45,1644.88
1664.00,1661.29,1668.59,1641.01
1669.74,1680.00,1696.62,1650.00
1669.40,1651.01,1674.89,1627.62
1645.72,1651.37,1661.14,1630.50
1646.00,1645.50,1655.00,1631.93
1621.00,1636.00,1651.02,1606.75
1640.44,1646.75,1651.99,1621.00
1652.00,1656.13,1661.47,1630.50
1659.45,1642.88,1666.22,1633.99
1640.30,1652.00,1654.99,1636.55
1646.00,1641.80,1660.99,1631.00
1642.25,1669.81,1677.98,1638.79
1673.99,1703.64,1705.51,1673.80
1698.27,1680.00,1709.00,1674.15
1677.90,1675.00,1677.90,1650.01
1689.89,1694.97,1707.25,1681.78
1696.02,1684.00,1705.57,1667.51
1694.55,1734.00,1734.00,1689.00
1741.00,1704.22,1745.53,1687.81
1705.02,1717.95,1723.95,1685.40
1716.23,1737.79,1740.00,1711.89
1739.80,1733.00,1747.99,1715.00
1733.00,1725.53,1749.80,1713.29
1724.51,1717.14,1738.00,1706.56
1714.90,1717.14,1723.68,1696.79
1717.40,1725.41,1735.00,1705.99
1722.02,1732.00,1750.00,1711.15
1730.00,1745.00,1749.99,1716.00
1742.00,1738.10,1750.00,1729.72
1730.32,1721.77,1736.00,1713.00
1715.35,1715.55,1733.39,1704.00
1717.00,1705.64,1720.00,1690.00
1718.98,1708.00,1718.98,1688.10
1703.00,1722.66,1724.08,1696.53
1720.00,1705.00,1734.95,1704.11
1715.00,1726.98,1728.00,1711.04
1735.00,1723.96,1735.00,1706.75
1722.75,1703.13,1728.67,1697.50
1708.00,1727.62,1727.62,1701.00
1690.01,1695.62,1714.38,1675.73
1681.00,1675.07,1692.24,1662.00
1690.85,1684.00,1705.49,1671.00
1698.85,1734.00,1745.10,1690.14
1735.74,1780.34,1789.49,1721.01
1779.95,1782.83,1798.30,1768.00
1778.00,1770.00,1785.41,1761.01
1770.00,1790.00,1793.80,1758.00
1795.56,1788.20,1799.65,1776.01
1761.72,1830.00,1845.37,1761.72
1835.20,1820.98,1845.00,1820.98
1826.05,1803.57,1830.30,1793.43
1801.69,1797.00,1804.11,1777.10
1811.60,1774.97,1811.60,1766.04
1770.33,1761.19,1787.99,1761.19
1760.20,1750.00,1769.17,1746.00
1759.00,1751.69,1764.99,1746.31
1752.55,1752.47,1765.00,1740.15
1738.00,1742.47,1755.90,1676.08
1741.00,1730.00,1754.49,1723.14
1726.80,1721.51,1747.94,1715.55
1722.25,1723.28,1737.80,1716.28
1721.29,1700.00,1724.87,1689.42
1700.00,1720.00,1729.94,1678.10
1721.69,1705.00,1728.25,1695.00
1691.00,1698.00,1701.05,1678.10
1688.40,1674.43,1698.63,1668.00
1669.24,1681.95,1684.00,1665.85
1677.10,1688.32,1695.95,1655.00
1683.78,1710.00,1714.00,1678.00
1712.12,1705.00,1720.94,1700.09
1704.50,1705.00,1711.09,1694.74
1707.21,1702.00,1707.21,1688.30
1707.04,1709.26,1711.85,1695.00
1707.00,1698.93,1711.99,1694.00
1699.00,1704.88,1710.04,1695.75
1695.01,1700.00,1704.46,1685.35
1694.60,1678.00,1699.80,1676.38
1679.20,1680.36,1691.70,1657.71
1673.20,1682.00,1688.61,1665.61
1684.00,1680.49,1690.00,1670.55
1683.96,1696.86,1707.35,1681.34
1694.29,1687.99,1694.29,1676.34
1686.37,1688.10,1699.50,1682.43
1689.10,1676.51,1693.90,1661.95
1679.10,1680.75,1687.48,1668.81
1679.83,1686.93,1687.66,1661.02
1686.00,1686.80,1699.98,1673.19
1690.97,1690.00,1694.70,1680.73
1697.03,1696.00,1698.00,1687.20
1700.34,1699.50,1712.81,1689.40
1697.23,1704.64,1709.00,1690.52
1698.80,1692.89,1709.98,1688.01
1675.20,1665.10,1679.85,1658.49
1663.39,1670.63,1678.90,1655.55
1659.01,1656.00,1672.00,1646.25
1655.44,1660.19,1672.55,1641.93
1660.43,1664.52,1669.57,1648.55
1653.10,1657.00,1667.37,1645.77
1660.47,1658.08,1678.00,1650.05
1652.25,1646.00,1655.29,1634.50
1651.80,1651.05,1656.58,1636.94
1660.11,1655.00,1663.56,1651.00
1648.12,1651.30,1654.17,1640.91
1644.60,1646.27,1649.46,1641.01
1649.20,1644.00,1653.00,1639.60
1643.95,1644.98,1644.98,1634.68
1643.05,1639.93,1648.98,1633.00
1642.46,1639.87,1644.90,1633.10
1634.09,1640.77,1644.10,1633.40
1635.66,1620.31,1648.00,1616.20
1623.08,1618.14,1626.85,1609.54
1615.00,1631.96,1632.24,1610.10
1636.69,1620.09,1640.00,1617.01
1620.09,1625.00,1634.57,1617.17
1617.36,1620.00,1644.55,1612.61
1622.89,1616.75,1626.96,1616.25
1610.95,1607.83,1620.00,1599.00
1609.00,1590.71,1616.79,1581.31
1591.95,1584.00,1593.00,1580.10
1584.21,1602.40,1603.22,1580.05
1604.47,1619.21,1629.50,1594.17
1594.74,1577.20,1594.74,1551.00
1563.90,1580.20,1586.87,1553.04
1590.24,1577.08,1598.84,1575.00
1567.07,1557.00,1585.04,1552.38
1552.62,1544.00,1560.67,1536.10
1548.00,1519.79,1548.00,1511.69
1515.70,1524.49,1529.98,1505.03
1524.01,1523.00,1534.94,1518.37
1519.03,1507.88,1536.58,1501.83
1503.04,1497.19,1507.26,1490.85
1495.00,1499.06,1499.07,1478.04
1498.64,1503.18,1523.35,1480.70
1508.10,1518.00,1525.02,1495.01
1514.39,1519.48,1530.82,1500.01
1493.55,1520.00,1531.15,1484.30
1519.33,1511.86,1534.18,1507.05
1510.01,1528.51,1534.94,1510.00
1529.63,1547.50,1554.00,1526.28
1536.00,1555.96,1567.13,1519.23
1551.99,1569.29,1585.04,1545.30
1574.70,1580.00,1601.50,1565.52
1588.75,1598.62,1609.80,1580.07
1603.40,1596.50,1610.83,1588.16
1595.32,1595.13,1604.45,1585.35
1596.62,1596.18,1600.00,1586.20
1598.76,1601.00,1604.70,1593.90
1597.74,1595.00,1600.26,1580.24
1597.10,1613.38,1620.00,1597.10
1617.80,1595.00,1617.80,1591.01
1596.25,1581.29,1603.50,1570.00
1585.25,1576.94,1588.68,1571.32
1583.10,1584.92,1595.45,1577.00
1582.00,1612.29,1612.29,1577.00
1615.00,1626.99,1634.88,1605.60
1624.00,1655.68,1666.74,1615.01
1658.20,1650.90,1669.73,1640.00
1664.28,1665.50,1671.04,1644.20
1670.45,1674.14,1677.01,1653.39
1671.27,1635.85,1673.07,1635.85
1636.23,1615.46,1660.19,1604.00
1617.28,1638.60,1645.50,1611.84
1637.00,1652.79,1663.79,1631.11
1653.08,1650.64,1661.24,1642.37
1652.19,1665.34,1672.60,1650.00
1665.55,1665.50,1673.45,1658.00
1665.11,1670.00,1677.50,1658.64
1674.88,1684.00,1695.41,1670.59
1687.00,1679.00,1688.92,1670.00
1683.48,1680.00,1688.79,1675.00
1680.32,1669.00,1680.32,1665.00
1650.00,1649.99,1665.00,1631.78
1654.00,1678.77,1686.52,1645.03
1676.20,1689.40,1690.83,1671.51
1684.01,1678.10,1697.48,1675.01
1680.80,1681.50,1689.00,1666.55
1682.65,1690.97,1698.87,1671.50
1689.99,1690.76,1704.33,1680.05
1684.73,1703.63,1704.06,1661.54
1705.63,1700.00,1713.41,1695.05
