WTM,White Mountains Insurance Group,NASDAQ
847.68,849.93,851.89,845.00
846.65,857.65,860.00,846.65
859.03,854.90,865.55,853.94
859.86,868.00,872.50,859.00
869.49,860.08,874.69,855.20
862.95,846.71,862.95,846.27
833.61,845.62,856.96,833.61
847.98,839.21,853.45,838.21
841.00,854.50,863.29,841.00
858.25,848.00,858.25,847.50
847.77,859.65,862.50,842.40
858.00,847.10,862.42,844.28
852.80,854.95,864.49,850.00
856.49,841.00,856.50,840.15
842.50,843.31,849.95,838.85
843.31,837.10,843.31,832.10
837.56,836.05,839.52,833.50
837.36,849.60,850.01,836.50
850.16,853.58,858.09,847.06
839.71,847.82,867.49,839.71
849.55,852.66,857.99,849.55
853.75,845.81,854.00,834.20
845.52,842.10,849.00,842.08
842.66,839.51,846.45,839.24
842.70,843.23,843.58,839.86
846.90,844.24,846.90,841.00
