WKHS,Workhorse Group,NASDAQ
7.33,7.28,7.54,7.15
7.23,7.15,7.36,7.10
7.25,7.28,7.44,7.15
7.30,7.15,7.32,7.07
7.25,7.01,7.25,6.84
7.00,6.89,7.06,6.87
6.96,6.95,7.02,6.80
6.99,6.96,7.00,6.90
7.01,7.02,7.21,6.99
7.06,7.24,7.25,6.94
7.28,7.06,7.35,6.98
7.11,7.11,7.19,6.95
6.86,7.36,7.44,6.85
7.26,7.37,7.43,7.21
7.41,7.41,7.53,7.19
7.46,7.45,7.58,7.35
7.46,7.06,7.46,6.96
7.19,6.89,7.29,6.85
6.91,6.85,7.02,6.77
6.88,6.75,6.90,6.66
6.84,6.45,6.84,6.41
6.45,5.71,6.46,5.70
5.70,5.40,5.80,5.36
5.50,5.46,5.71,5.20
5.45,5.89,5.90,5.37
6.19,5.99,6.31,5.95
