ETRM,EnteroMedics Inc. - Common Stock,NASDAQ
252.00,262.50,262.50,222.08
262.50,283.50,294.00,262.50
294.00,294.00,294.00,262.50
286.65,263.76,294.00,253.05
262.50,252.21,262.50,246.75
252.10,241.71,257.25,241.50
220.50,241.71,262.50,212.10
243.60,263.55,315.00,241.50
270.90,261.45,270.90,241.50
260.40,283.29,291.90,242.55
288.75,283.50,294.00,278.36
283.50,294.00,304.50,272.48
287.70,285.60,294.00,262.60
409.50,318.57,409.50,295.58
320.25,303.45,320.25,283.71
303.45,283.50,304.50,283.50
283.50,288.75,304.40,267.75
279.30,270.58,294.00,262.71
272.79,273.00,282.45,262.50
278.25,273.00,280.14,263.55
282.24,274.05,283.50,267.75
278.25,336.00,346.50,269.85
330.22,294.00,335.16,286.65
285.18,288.54,304.50,283.60
292.95,304.50,325.50,285.60
288.75,288.75,314.68,286.23
286.12,279.30,304.50,274.68
278.25,273.00,290.85,273.00
273.00,273.00,279.09,273.00
279.30,265.76,283.50,264.08
273.00,263.02,273.00,259.35
267.75,253.05,273.00,249.58
246.75,273.00,273.00,246.75
273.00,261.14,294.00,252.00
256.20,274.78,278.25,246.75
278.25,293.90,294.00,273.32
294.00,283.50,303.34,276.26
292.95,278.36,292.95,278.25
283.50,280.14,288.86,270.16
286.65,278.56,294.00,275.10
283.50,276.15,287.60,274.36
276.15,265.65,282.24,262.50
267.75,247.28,267.75,246.75
247.80,259.77,262.50,246.75
246.86,246.75,259.77,246.75
259.88,254.10,265.86,251.58
252.00,246.75,262.50,241.50
246.75,241.50,254.10,231.00
241.50,226.80,246.75,225.75
216.62,252.00,267.75,215.78
257.25,250.53,262.29,230.79
252.00,241.50,252.00,233.00
248.85,262.50,267.75,231.74
262.50,273.00,283.29,241.50
278.25,273.00,286.54,250.42
278.25,325.50,346.50,273.10
325.50,313.42,330.75,284.02
315.00,304.50,315.00,299.36
294.00,200.24,304.40,199.50
210.00,192.15,215.25,168.21
194.25,177.87,208.84,173.25
178.50,160.86,178.50,159.39
164.74,152.56,168.00,147.52
147.00,174.30,218.72,145.64
165.58,158.55,182.70,157.92
157.50,176.92,179.55,157.50
179.55,192.36,195.30,178.50
179.76,192.46,199.50,178.50
189.00,190.36,206.32,182.70
184.17,195.30,199.50,184.17
198.14,194.56,199.18,189.00
197.72,193.20,198.45,188.37
189.00,189.00,194.25,181.12
193.20,192.15,194.25,183.75
179.55,189.84,199.50,179.55
189.00,186.27,194.25,183.22
189.00,183.22,193.20,178.60
180.28,181.12,189.00,180.28
178.50,179.55,186.38,178.50
178.50,172.41,183.75,170.31
173.25,175.46,185.85,168.00
173.25,172.30,178.50,169.05
168.63,177.45,178.50,168.63
178.50,164.32,178.50,157.50
168.00,162.75,175.35,158.86
161.70,163.80,173.04,159.18
168.00,165.27,173.25,159.81
168.00,161.07,173.25,160.12
162.75,156.14,168.00,148.05
148.05,147.10,157.08,147.00
147.00,139.65,154.88,126.00
126.00,128.10,141.75,116.02
128.10,113.40,141.75,108.78
126.00,110.25,136.50,110.25
120.75,111.30,124.64,110.25
126.00,147.00,182.18,108.78
187.22,136.60,188.79,126.00
155.40,137.76,155.40,127.05
157.50,134.50,157.50,131.25
139.65,129.78,139.65,116.55
119.70,98.00,125.29,98.00
100.10,106.40,107.80,96.60
109.20,93.10,109.20,84.70
95.20,101.50,101.50,93.10
109.20,88.55,109.20,81.90
88.92,95.90,95.90,85.40
91.70,96.60,98.00,91.00
96.60,91.70,96.60,80.50
89.60,83.30,89.60,73.50
84.00,91.00,94.50,77.88
87.50,92.40,92.40,85.40
89.60,79.73,93.80,77.70
79.80,70.70,80.49,70.70
73.50,69.30,78.40,69.30
75.60,64.47,75.60,64.40
67.20,61.56,68.25,60.20
67.90,63.02,67.90,57.48
63.00,60.21,63.00,58.80
62.02,74.20,76.30,62.02
80.50,82.60,132.30,74.90
80.50,77.00,84.00,74.20
75.60,72.80,75.60,64.61
74.20,74.20,74.20,70.00
72.10,67.89,72.10,67.20
67.89,69.30,70.00,63.00
70.00,69.30,70.00,65.10
69.30,84.70,102.20,68.60
74.20,80.50,86.10,65.80
80.50,75.60,80.50,73.50
73.50,73.50,77.70,73.50
73.50,75.60,79.80,73.50
77.00,74.90,77.00,74.90
77.00,74.20,79.10,73.50
76.30,74.90,77.00,73.50
78.40,77.70,78.40,74.20
78.40,75.60,78.40,75.60
77.00,77.00,79.80,75.60
79.80,78.40,79.80,77.00
79.80,82.60,86.10,78.40
80.50,84.70,84.70,77.00
84.70,84.70,88.55,80.50
85.40,77.00,85.40,75.33
79.10,77.00,81.90,74.90
77.00,80.50,80.78,75.60
80.50,77.00,80.50,77.00
77.00,75.25,78.40,70.00
77.00,76.30,77.00,70.00
77.00,74.90,79.10,71.40
76.30,76.30,77.00,71.40
74.90,74.90,79.10,73.50
75.60,77.00,79.80,75.60
76.30,76.30,77.00,75.61
74.20,71.40,76.30,71.40
72.80,72.10,75.60,71.40
74.20,66.50,74.20,66.50
69.82,67.90,69.82,66.50
67.90,68.60,77.70,67.69
70.70,67.69,75.60,67.69
69.30,67.90,69.99,66.50
66.50,66.15,67.90,63.01
66.15,63.70,86.80,59.50
66.42,60.97,66.49,60.90
61.11,54.96,65.09,53.90
56.00,53.90,59.46,51.10
52.50,57.40,58.09,52.50
58.80,57.40,58.80,56.01
58.10,59.15,59.46,56.01
59.84,63.70,67.90,56.08
63.77,63.00,66.46,59.51
63.70,61.39,68.60,60.90
63.00,65.80,66.50,63.00
65.80,65.79,66.50,62.15
66.50,69.30,70.70,65.25
69.30,63.70,69.30,59.50
65.59,64.05,65.59,61.60
64.40,62.30,66.50,61.60
62.30,65.10,65.80,62.30
62.58,58.80,64.88,58.11
61.60,55.47,61.60,54.60
63.00,56.21,63.00,56.01
57.96,52.50,57.96,51.25
52.50,52.50,56.70,51.10
52.50,52.50,54.45,51.45
51.45,52.46,52.50,51.45
51.45,51.80,52.50,51.45
54.45,51.11,54.45,51.10
51.10,49.70,53.90,49.00
49.21,46.90,50.39,46.90
47.60,44.10,50.40,43.62
42.84,44.80,54.51,39.41
45.50,46.17,50.40,41.31
46.90,46.90,48.30,45.50
47.18,49.00,52.50,47.18
49.70,47.60,50.75,45.50
48.93,48.29,56.00,45.50
48.30,49.70,53.18,48.30
49.70,49.70,51.42,44.14
49.70,43.40,49.70,43.40
44.73,39.20,44.73,38.54
39.90,37.10,42.69,36.61
38.50,33.95,45.35,31.53
35.35,34.82,38.50,34.82
35.00,35.70,38.49,33.60
34.65,33.61,36.39,33.60
33.61,33.60,36.46,32.20
31.50,33.12,35.00,30.80
31.50,31.50,33.59,29.40
30.80,28.52,30.80,28.06
28.69,28.01,29.94,28.00
28.70,25.55,30.59,25.06
25.90,27.31,27.31,25.62
25.90,26.60,30.10,25.06
26.46,28.70,29.40,25.26
29.40,26.67,34.02,26.60
27.37,25.63,30.10,25.21
25.90,28.00,29.40,24.50
29.40,29.40,30.80,27.02
28.00,25.20,31.49,24.50
25.20,23.28,26.71,23.21
23.31,21.00,24.49,21.00
22.05,19.67,22.33,19.01
20.30,20.30,24.19,19.12
20.86,19.25,21.62,19.05
19.60,17.50,19.60,17.50
18.06,19.60,20.65,16.80
19.59,20.29,23.73,17.85
20.65,20.77,21.00,18.83
20.65,20.63,20.93,19.25
20.96,21.94,23.80,18.91
21.70,29.32,29.60,20.65
30.80,25.00,31.49,24.50
23.45,18.16,23.45,14.00
18.20,16.81,18.73,15.77
17.42,16.10,17.50,15.77
16.45,16.80,17.15,15.40
15.40,14.49,15.40,14.00
14.70,15.40,16.80,14.00
16.10,14.01,16.10,14.01
14.70,15.51,16.45,14.01
15.19,16.37,20.29,14.77
18.13,16.03,18.13,15.55
16.70,14.78,16.70,14.35
16.10,14.21,16.10,14.15
14.70,13.09,15.03,11.90
14.30,13.30,14.35,12.74
14.00,13.42,14.70,12.95
14.32,13.01,14.35,12.75
13.30,13.23,13.85,12.08
13.64,13.02,13.64,12.65
13.30,11.78,13.30,11.56
12.25,12.03,12.60,11.52
12.25,11.83,12.52,11.60
12.74,12.00,12.88,11.91
12.46,11.61,12.46,11.24
12.68,12.12,13.90,11.99
12.73,12.97,13.30,12.25
13.30,14.60,16.10,12.79
16.10,12.61,16.45,12.60
13.23,13.08,13.44,12.64
12.95,13.22,15.05,12.60
13.81,13.23,13.90,12.99
13.16,13.58,13.65,12.74
13.79,12.89,13.79,12.60
12.98,12.72,13.29,12.64
12.92,11.58,12.92,11.20
11.90,11.34,11.90,11.27
11.41,10.77,11.72,9.93
9.45,9.56,10.49,8.61
9.80,9.96,10.78,9.59
10.18,10.58,11.69,9.68
10.36,9.45,10.60,9.24
10.40,9.16,10.50,9.10
10.50,9.46,10.85,9.25
9.32,9.10,9.74,8.75
9.03,8.44,9.10,8.21
8.46,8.05,8.75,7.91
9.80,9.86,11.34,9.37
10.49,9.67,10.50,9.60
10.22,9.40,10.22,9.24
9.66,9.62,9.80,8.83
9.59,9.41,9.79,9.17
9.28,10.46,10.78,9.26
10.64,11.38,11.51,10.16
11.68,9.59,11.68,9.10
9.95,10.04,10.68,9.80
9.80,9.45,10.49,9.38
9.80,9.54,10.15,9.34
9.72,8.74,9.72,8.55
10.01,9.20,10.04,8.89
9.45,9.11,9.53,8.54
8.95,8.50,9.26,8.50
8.75,8.05,8.75,7.71
8.18,7.72,8.39,7.56
8.05,7.34,8.08,7.21
7.62,7.71,8.32,7.21
7.70,7.19,7.71,6.86
7.00,6.72,7.35,6.30
7.00,6.79,7.14,6.38
6.99,7.27,7.28,6.65
7.49,7.03,7.50,6.65
7.04,7.36,8.05,6.65
7.35,7.35,7.63,7.00
7.38,7.00,7.70,7.00
7.32,7.15,7.32,6.66
7.24,6.93,7.52,6.79
7.00,6.83,7.18,6.72
6.96,5.82,6.96,5.74
5.65,5.19,6.82,4.76
5.60,5.95,6.29,5.57
5.95,5.57,5.95,5.25
5.84,5.09,5.95,5.08
5.59,5.04,5.60,5.02
5.14,4.26,5.25,4.20
4.20,3.60,4.30,3.51
5.25,4.72,5.95,4.55
4.69,4.13,4.69,3.88
4.34,4.28,5.59,4.13
4.38,3.71,4.38,3.50
4.20,3.74,4.20,3.57
3.83,3.55,3.83,3.38
3.68,3.63,3.72,3.30
3.60,3.16,3.60,2.90
3.15,6.28,6.55,2.96
6.85,4.90,7.55,4.77
5.14,5.38,5.95,4.30
5.45,4.99,5.46,4.66
4.90,4.76,5.14,4.62
4.90,3.71,4.97,3.50
3.82,3.38,3.99,3.36
3.58,3.40,4.00,3.23
3.74,3.65,4.19,3.50
3.85,3.55,3.85,3.50
3.74,3.78,4.10,3.58
3.93,4.88,5.53,3.85
5.60,4.70,5.95,3.99
5.18,4.55,5.19,4.55
3.70,4.05,4.26,3.15
4.12,4.20,4.34,3.69
4.79,4.30,5.19,3.85
4.30,3.98,4.30,3.85
4.27,3.73,4.27,3.64
3.92,3.50,4.06,3.37
3.68,3.47,3.92,3.32
3.54,3.44,3.57,3.40
3.40,3.18,3.50,3.08
3.15,2.90,3.29,2.80
2.70,2.48,2.70,2.24
2.73,2.44,2.79,2.34
2.42,2.00,2.48,1.95
2.14,1.88,2.15,1.79
1.87,2.09,2.09,1.75
2.50,3.97,4.98,2.45
7.21,9.19,9.75,6.13
11.06,17.70,19.20,10.72
23.41,27.70,30.41,16.50
21.81,15.30,23.50,14.50
14.70,14.00,17.72,13.10
15.39,13.70,16.09,13.53
