PVI,PowerShares VRDO Tax Free Weekly Portfolio,NASDAQ
24.94,24.92,24.94,24.92
24.92,24.90,24.94,24.90
24.91,24.89,24.91,24.89
24.89,24.91,24.91,24.89
24.89,24.89,24.91,24.89
24.91,24.89,24.91,24.89
24.89,24.91,24.91,24.89
24.93,24.91,24.93,24.89
24.91,24.91,24.91,24.89
24.91,24.91,24.91,24.90
24.90,24.91,24.91,24.89
24.92,24.93,24.99,24.89
24.91,24.93,24.94,24.89
24.94,24.93,24.94,24.90
24.90,24.94,24.94,24.90
24.93,24.90,24.94,24.90
24.90,24.93,24.94,24.90
24.92,24.94,24.94,24.90
24.90,24.94,24.94,24.90
24.94,24.94,24.94,24.94
24.92,24.92,24.92,24.90
24.92,24.94,24.94,24.90
24.94,24.92,24.94,24.91
24.90,24.92,24.94,24.90
24.94,24.91,24.94,24.90
24.91,24.92,24.92,24.91
24.90,24.94,24.94,24.90
24.93,24.91,24.93,24.90
24.90,24.90,24.94,24.90
