AZO,AutoZone,NASDAQ
789.94,809.87,810.00,784.21
807.52,807.71,813.70,802.20
810.81,803.10,811.59,799.10
802.47,802.37,805.98,796.57
802.90,803.00,808.95,802.08
800.00,788.96,804.92,787.59
790.54,795.57,797.05,786.05
799.88,794.72,805.09,789.30
794.02,798.69,805.56,794.02
798.81,807.32,808.10,798.37
808.51,803.62,809.52,802.87
801.40,799.61,806.77,790.96
797.05,795.82,801.94,792.80
799.02,803.57,805.78,798.02
804.22,795.89,805.10,794.49
795.63,798.49,803.96,795.63
800.35,789.79,800.50,787.19
795.58,791.46,802.15,784.39
789.94,793.04,795.88,786.80
788.72,792.00,795.99,785.01
791.00,792.91,796.74,788.26
795.73,790.34,795.73,788.39
788.72,793.68,797.16,788.60
796.16,792.00,800.00,787.69
788.35,790.27,790.96,781.70
787.67,779.81,793.30,779.81
