RTNB,root9B Holdings,NASDAQ
10.38,10.38,10.38,10.38
10.50,10.45,10.50,10.45
10.40,10.00,10.45,9.60
10.00,11.50,11.50,10.00
11.50,12.00,12.00,11.50
12.00,12.00,12.00,11.60
11.60,10.35,11.99,9.55
11.25,11.25,11.25,9.80
11.25,11.48,11.50,10.99
10.99,11.48,11.50,10.40
10.99,11.26,11.45,10.90
10.99,11.03,11.43,10.69
10.99,10.99,11.03,10.97
11.00,11.00,11.06,11.00
11.05,9.55,11.05,9.55
10.50,10.50,10.50,10.50
10.75,10.69,11.36,10.60
10.50,11.17,11.17,9.87
11.44,10.59,11.44,10.42
11.00,10.85,11.17,10.75
10.25,10.86,10.91,10.25
10.86,10.56,10.86,10.56
10.79,10.98,10.98,10.34
10.72,10.51,10.72,10.51
10.65,10.65,10.65,10.65
10.47,10.30,10.50,10.30
