EGPT,VanEck Vectors Egypt Index ETF,NASDAQ
25.50,25.24,25.50,24.96
25.31,25.31,25.62,25.22
25.95,26.01,26.38,25.12
26.15,26.24,26.30,26.00
26.45,26.42,26.47,26.36
26.06,26.00,26.60,26.00
26.05,25.99,26.18,25.99
26.15,26.31,26.49,25.95
26.50,26.40,26.50,26.14
26.72,26.77,26.96,26.16
26.98,27.22,27.22,26.60
27.23,27.90,27.90,27.07
27.48,28.05,28.05,27.48
27.92,27.57,27.93,27.41
27.78,27.65,27.78,27.47
27.49,27.38,27.65,27.19
27.76,27.36,27.80,27.36
27.89,27.36,28.03,27.36
