MYOS,MYOS RENS Technology Inc. - Common Stock,NASDAQ
1.48,1.54,1.54,1.48
1.50,1.48,1.50,1.48
1.42,1.42,1.45,1.42
1.42,1.49,1.49,1.42
1.49,1.44,1.50,1.44
1.44,1.44,1.44,1.44
1.45,1.45,1.45,1.45
1.42,1.42,1.42,1.41
1.45,1.58,1.58,1.38
1.56,1.54,1.64,1.52
1.51,1.45,1.55,1.38
1.45,1.50,1.53,1.45
1.48,1.54,1.54,1.45
1.47,1.44,1.54,1.43
1.49,1.38,1.50,1.37
1.37,1.33,1.47,1.32
1.31,1.28,1.38,1.17
1.20,1.26,1.32,1.20
1.26,1.16,1.31,1.16
1.12,1.18,1.23,1.12
1.17,1.14,1.17,1.14
1.12,1.15,1.20,1.02
1.12,1.26,1.31,1.08
1.30,1.29,1.62,1.26
1.24,1.30,1.33,1.24
1.25,1.30,1.33,1.18
1.30,6.82,6.98,1.30
5.01,3.75,5.59,3.41
3.40,3.63,3.98,3.12
