SFBC,Sound Financial Bancorp,NASDAQ
29.10,29.50,29.72,28.80
29.50,29.90,30.18,29.50
29.85,28.95,29.85,28.60
29.00,29.00,29.00,28.70
28.70,28.80,29.03,28.70
28.70,28.55,29.45,27.71
28.25,28.55,29.00,28.00
28.26,27.25,28.62,27.25
28.00,27.85,29.75,27.60
28.00,28.20,28.30,28.00
28.15,28.80,29.00,28.15
28.96,28.99,28.99,28.79
28.75,28.80,29.00,28.70
29.05,28.95,29.05,28.75
28.85,28.40,29.15,28.35
28.30,28.00,28.30,27.75
27.80,28.00,28.00,27.80
27.80,27.60,27.80,27.15
27.75,27.75,28.05,27.73
27.50,27.90,28.00,27.50
28.65,28.65,28.65,28.65
29.45,29.25,29.45,28.90
28.45,29.25,29.25,28.20
29.40,29.30,29.40,28.57
28.50,29.20,29.20,28.50
29.20,29.25,29.40,29.00
