EDC,Direxion Emerging Markets Bull 3X Shares,NASDAQ
48.79,48.16,49.01,47.72
50.55,49.94,51.09,49.86
50.58,52.35,52.85,49.95
54.93,55.16,55.22,54.20
54.91,54.42,54.99,54.12
54.11,53.56,54.38,53.41
52.85,54.18,54.94,52.35
55.87,56.63,56.97,55.52
55.37,55.80,56.71,54.65
55.43,54.16,55.43,53.85
53.49,53.30,54.64,53.06
53.01,52.20,53.10,51.92
53.34,53.82,53.89,52.90
53.12,54.84,55.10,52.72
53.15,53.06,54.56,52.74
52.63,52.44,53.27,51.15
52.44,52.02,52.45,51.28
48.96,47.71,49.30,47.57
46.71,45.22,46.95,45.21
46.69,45.24,46.74,44.86
44.76,45.40,46.02,44.68
45.13,43.74,45.18,43.32
45.17,46.13,46.25,45.11
46.09,45.84,46.80,45.54
46.62,45.51,46.84,44.98
44.29,43.05,44.89,42.75
44.33,44.61,45.00,44.26
44.27,43.90,44.91,43.60
43.03,42.64,44.44,41.95
41.52,41.50,41.87,40.73
42.58,42.69,43.06,42.49
42.41,42.41,43.22,42.34
43.12,43.73,44.02,42.98
44.98,45.32,45.90,44.93
46.39,46.18,46.61,45.48
46.71,46.10,46.97,45.77
46.55,46.40,47.06,45.97
45.89,46.21,46.53,45.48
46.17,47.31,47.52,45.92
49.09,49.50,49.59,48.02
50.14,51.08,51.36,49.99
52.06,52.51,52.65,51.98
53.50,53.65,53.91,53.02
51.48,51.76,52.14,51.24
48.61,47.94,49.26,47.49
45.95,45.85,47.17,45.69
45.44,45.40,46.09,44.28
46.75,46.62,47.95,46.32
44.25,46.34,46.41,43.42
46.51,46.57,46.74,45.64
49.37,49.11,50.05,49.00
49.78,50.30,50.69,49.03
51.25,50.50,51.59,50.40
52.68,54.31,54.34,52.04
45.02,44.48,48.12,44.08
43.82,42.65,43.82,41.35
45.77,46.47,46.56,45.30
49.09,49.96,49.96,48.88
50.64,51.54,51.87,49.93
52.43,52.89,53.19,52.29
50.70,49.59,50.86,49.31
47.54,49.12,49.16,46.84
49.88,48.83,50.28,48.36
50.47,51.84,51.94,50.25
53.24,53.42,53.92,53.10
55.49,55.56,56.13,55.02
55.77,55.39,55.79,54.30
57.11,57.72,58.20,56.82
57.65,57.36,57.72,56.71
56.80,58.80,58.92,56.80
57.40,57.11,57.63,56.52
57.45,57.98,58.33,56.99
57.54,57.40,58.27,56.95
57.98,58.61,58.68,57.44
57.93,56.95,58.03,56.73
57.81,58.18,58.53,57.55
58.50,58.75,59.34,57.10
58.46,58.77,58.84,57.74
58.80,59.77,59.96,58.10
60.18,59.36,60.49,59.17
59.04,58.09,59.52,56.85
56.81,58.73,58.79,56.53
59.15,59.71,60.40,58.78
60.94,61.78,61.93,60.49
63.01,63.06,63.43,62.78
63.80,64.32,65.09,63.80
65.41,64.31,65.42,63.84
65.06,66.75,66.95,64.90
66.30,66.16,66.74,65.35
67.68,68.18,68.71,67.57
67.78,67.20,67.78,66.59
65.65,66.08,66.52,64.07
67.19,67.82,67.82,66.75
65.51,66.73,66.85,64.75
64.74,63.97,64.76,63.46
65.59,63.25,66.07,63.10
62.92,63.72,63.98,62.58
63.09,63.93,63.98,63.01
64.25,62.22,66.29,60.70
62.32,63.58,63.91,62.16
63.92,63.17,64.51,62.85
62.20,61.12,62.33,60.50
61.22,62.38,62.40,60.79
65.00,65.37,65.56,64.17
68.03,69.59,69.77,67.66
69.78,69.05,69.78,68.57
69.07,68.44,69.62,67.99
65.20,61.59,65.23,61.50
59.00,62.86,63.40,58.66
59.96,58.14,60.63,57.16
58.62,58.60,60.40,58.46
59.91,61.58,61.97,59.05
59.99,60.21,60.52,58.60
62.63,61.68,63.18,61.46
63.07,61.80,63.08,61.75
63.51,67.02,67.23,63.05
68.80,68.47,69.40,67.65
66.61,65.69,67.25,65.66
63.88,62.98,64.41,62.89
64.17,65.51,65.52,63.45
65.90,67.33,67.46,64.12
66.32,63.80,66.78,63.24
64.54,64.79,65.32,63.76
64.99,66.05,66.32,64.25
65.97,63.70,66.48,63.13
65.74,66.51,66.76,65.10
65.41,66.74,66.81,65.00
67.01,65.81,67.12,64.25
67.04,67.90,68.36,66.80
64.41,63.19,64.41,62.25
62.55,62.90,63.53,62.00
60.03,61.19,61.85,58.96
62.78,61.40,63.07,61.11
61.17,61.25,61.88,61.02
64.34,64.53,64.79,63.74
65.35,65.66,66.01,64.69
64.94,65.01,65.88,64.34
63.86,65.01,65.15,63.65
66.53,65.73,66.72,65.33
65.70,65.98,66.40,65.39
63.80,63.95,64.86,63.34
64.11,62.27,64.11,62.17
62.51,61.56,63.29,60.66
62.26,62.65,63.21,62.14
63.27,61.02,63.33,59.62
60.44,58.86,60.84,58.08
59.08,58.36,59.57,57.78
57.01,56.63,57.77,56.38
60.67,62.67,62.91,60.47
61.87,63.95,64.94,61.40
58.06,57.71,59.87,57.00
56.18,52.81,56.71,51.94
49.70,49.77,51.02,47.84
48.75,48.70,49.52,47.49
49.88,51.60,51.83,49.76
49.69,50.26,50.68,49.46
50.76,50.49,51.68,50.23
50.83,49.93,51.10,49.73
51.07,51.21,51.69,50.85
53.49,53.57,53.68,52.47
51.31,51.89,52.10,50.97
52.72,52.63,52.86,52.39
53.15,53.27,53.84,53.03
52.69,53.51,53.92,52.55
54.21,53.87,54.36,53.66
53.24,52.14,53.58,51.79
51.82,52.00,52.72,51.71
52.70,53.18,53.36,52.68
53.82,54.13,54.14,53.36
55.12,56.76,57.06,54.86
56.36,57.64,57.81,55.00
56.53,56.74,57.17,56.23
55.70,55.59,56.34,55.11
56.51,57.40,57.77,56.50
55.97,52.36,56.80,52.25
52.32,52.54,53.15,51.97
52.12,51.77,52.65,51.39
51.94,50.80,51.94,50.80
51.18,51.22,51.56,50.93
51.45,50.57,51.55,50.53
49.02,48.82,49.07,48.23
48.92,49.67,49.67,48.86
50.03,50.27,50.48,49.99
51.57,51.45,51.72,51.08
52.96,53.88,54.15,52.93
53.97,52.84,54.01,52.34
54.68,54.70,55.68,54.17
55.61,55.91,56.26,55.58
57.14,57.83,58.05,57.11
57.15,56.99,57.34,56.62
56.99,56.89,57.33,56.71
57.90,57.91,58.84,57.83
58.16,59.99,60.08,57.57
60.66,60.64,60.73,59.80
59.98,60.62,60.72,59.86
