AMZN,Amazon.com,NASDAQ
764.55,770.42,770.42,755.82
771.87,767.33,773.79,765.19
770.00,768.66,770.25,765.34
766.40,760.12,766.89,757.20
764.96,774.34,782.46,762.00
778.25,768.82,780.86,762.81
766.28,761.00,769.10,760.31
765.00,757.77,765.13,754.00
758.89,766.00,770.50,756.16
768.65,771.22,774.39,767.71
770.00,770.60,771.22,765.70
768.12,766.34,771.21,763.02
764.55,760.59,766.50,757.99
763.40,771.40,774.65,761.20
776.25,772.13,780.00,770.50
772.40,765.15,773.40,760.85
766.47,749.87,767.40,748.28
757.92,753.67,758.76,747.70
758.39,757.18,759.68,754.20
761.55,780.45,782.40,760.26
782.36,795.99,799.44,778.48
798.00,796.92,801.77,791.77
796.60,795.90,798.00,789.54
793.66,799.02,799.50,789.51
800.31,813.64,814.13,799.50
814.32,817.14,821.65,811.40
