SBOT,Stellar Biotechnologies,NASDAQ
2.20,2.22,2.26,2.17
2.24,2.15,2.25,2.11
2.17,2.20,2.25,2.17
2.19,2.16,2.19,2.12
2.14,2.09,2.14,2.08
2.08,2.09,2.16,2.08
2.09,2.08,2.12,2.00
2.10,2.02,2.20,2.00
2.04,2.08,2.10,2.01
2.10,2.03,2.10,2.00
2.03,2.03,2.05,2.01
2.05,2.00,2.08,2.00
2.00,1.95,2.00,1.88
1.95,1.87,1.97,1.85
1.87,1.87,1.91,1.84
1.84,1.96,2.00,1.80
2.00,2.03,2.07,1.98
2.05,2.07,2.08,2.00
2.04,2.06,2.17,2.01
2.05,2.14,2.18,2.05
2.17,2.16,2.20,2.12
2.14,2.05,2.20,2.00
2.03,2.00,2.08,1.99
2.00,2.00,2.04,2.00
2.00,2.06,2.06,2.00
2.06,2.03,2.10,2.01
