IOT,Income Opportunity Realty Investors,NASDAQ
7.28,7.28,7.28,7.28
7.26,7.31,7.31,7.26
7.40,7.45,7.45,7.39
7.60,7.70,7.91,7.59
7.32,7.36,7.51,7.32
7.36,7.36,7.50,7.36
7.52,7.47,7.54,7.32
7.45,7.27,7.54,7.27
7.35,7.31,7.42,7.28
7.42,7.34,7.56,7.33
7.34,7.34,7.34,7.34
7.30,7.30,7.30,7.30
7.30,7.30,7.30,7.30
7.30,7.30,7.30,7.30
7.30,7.30,7.30,7.30
7.47,7.37,7.47,7.37
7.48,7.32,7.48,7.32
7.30,7.30,7.30,7.20
7.41,7.13,7.41,7.13
7.25,7.25,7.25,7.25
7.30,7.40,7.42,7.25
7.67,7.41,7.67,7.41
7.51,7.57,7.57,7.51
7.58,7.57,7.58,7.51
7.69,7.69,7.69,7.69
7.44,7.44,7.44,7.44
7.69,7.44,7.69,7.44
