CGG,CGG,NASDAQ
5074.94,5079.04,5099.52,5027.84
4997.12,5017.60,5048.32,4976.64
4986.88,5007.36,5089.28,4935.68
4925.44,4997.12,5027.84,4915.20
5017.60,5222.40,5242.88,5017.60
5109.76,5038.08,5222.40,4956.16
5273.60,5079.04,5273.60,5079.04
5007.36,4997.12,5007.36,4942.23
4884.48,4833.28,4915.20,4768.56
4782.08,4741.12,4782.08,4700.16
4608.00,4597.76,4669.44,4505.60
4515.84,4679.68,4679.68,4515.84
4608.00,4761.60,4761.60,4567.04
4628.48,4648.96,4720.54,4618.24
4730.88,4843.52,4853.66,4730.88
4761.60,4648.96,4802.56,4628.48
4669.44,4628.48,4689.82,4517.68
4515.84,4669.44,4823.04,4515.84
4362.24,4362.24,4454.40,4300.80
4331.52,4259.84,4352.00,4198.50
4218.88,4239.36,4362.24,4218.88
4147.20,4157.44,4300.80,4147.20
4096.00,3983.36,4096.00,3717.12
4106.24,4290.56,4316.16,4102.96
4874.24,4689.92,4874.24,4638.72
4894.72,4874.24,4935.68,4792.32
4894.72,4833.28,4925.44,4792.32
4864.00,4884.48,4915.10,4782.08
4720.64,4720.64,4812.80,4700.16
4761.60,4659.20,4761.60,4608.00
4608.00,4659.20,4761.60,4597.76
4638.72,4515.84,4638.72,4311.04
4515.84,4546.56,4587.52,4505.60
4520.65,4433.92,4520.65,4433.92
4423.68,4502.94,4505.60,4423.68
4341.76,4311.04,4352.00,4249.60
4177.92,4177.92,4177.92,4167.68
4239.36,4321.28,4341.76,4239.36
4341.76,4392.96,4403.20,4341.76
4372.48,4382.72,4392.96,4341.76
4372.48,4505.60,4567.04,4372.48
4413.44,4382.72,4505.60,4362.24
4249.60,3840.00,4321.28,3840.00
4147.20,4208.64,4239.26,4147.20
4034.56,4044.80,4044.80,4003.84
4075.52,3942.40,4075.52,3932.16
3901.44,3819.52,3901.44,3788.90
3758.08,3747.84,3799.04,3706.88
3686.40,3584.00,3686.40,3584.00
3645.44,3655.68,3747.84,3532.80
3584.00,3655.68,3696.64,3532.80
3880.96,3840.00,3891.20,3809.28
3942.40,4116.48,4172.70,3942.40
4628.48,4505.60,4792.32,4443.03
4618.24,4720.64,4751.36,4618.24
4843.52,4833.28,4935.68,4798.57
4864.00,4771.84,4864.00,4729.86
4669.44,4700.16,4724.53,4505.60
4720.64,4771.84,4771.84,4700.16
4853.76,4802.56,4853.76,4761.60
4741.12,4833.28,4833.28,4679.78
4812.80,4587.52,4812.80,4567.04
4444.16,4567.04,4587.52,4444.16
4577.28,4515.84,4587.52,4515.84
4505.50,4495.36,4536.32,4464.74
4474.88,4372.48,4474.88,4341.76
4290.56,4270.08,4372.48,4259.84
4106.24,4136.96,4136.96,4096.00
4188.16,4280.32,4362.24,4106.24
4157.44,4116.28,4220.11,4044.80
4116.38,4157.34,4157.34,4096.00
4239.36,4331.52,4331.52,4239.36
4433.92,4474.88,4505.60,4433.92
4638.72,4546.56,4638.72,4464.64
4505.60,3859.46,4505.60,3829.76
3737.60,3768.32,3768.32,3665.92
3665.92,3624.96,3758.08,3606.53
3563.52,3594.24,3624.96,3532.80
3512.32,3491.84,3522.56,3481.60
3491.84,3537.92,3614.72,3450.88
3491.84,3543.04,3594.24,3440.64
3543.04,3594.24,3696.64,3536.49
3594.24,3502.08,3624.96,3469.62
3891.20,3584.00,3891.20,3532.80
3409.92,3532.80,3604.48,3409.92
3553.28,3504.03,3553.28,3398.66
3481.60,3553.28,3553.28,3430.40
3379.20,3543.04,3563.52,3379.20
3491.84,3471.36,3502.08,3379.20
3553.28,3491.84,3573.76,3461.12
3502.08,3502.08,3584.00,3491.84
3450.88,3573.76,3618.20,3450.88
3430.40,3409.92,3481.60,3379.20
3420.16,3328.00,3471.36,3328.00
3368.96,3420.16,3471.36,3338.24
3143.68,3164.16,3205.12,3102.72
3072.00,3072.00,3072.00,2949.12
2969.60,2928.64,3051.52,2887.68
2867.20,2897.92,2936.83,2856.96
2805.76,2839.55,2867.20,2775.04
2795.52,2775.04,2805.76,2750.98
2811.19,2816.00,2846.72,2785.28
2938.88,2928.64,2949.12,2892.39
2846.72,2682.88,2846.72,2682.88
2805.76,2713.60,2805.76,2611.20
2734.08,2764.80,2764.80,2703.16
2775.04,2856.96,2856.96,2754.56
2918.40,3123.20,3174.30,2918.40
3194.88,3132.62,3194.88,3092.58
3072.00,3072.00,3092.48,3031.14
3072.00,3010.56,3072.00,2908.16
2856.96,2908.16,3020.80,2856.96
2959.36,2867.20,2959.36,2826.34
2969.60,2836.48,3020.80,2826.24
3010.56,2846.72,3010.56,2775.04
2713.60,2713.60,2795.52,2703.36
2641.92,2611.20,2652.16,2560.00
2621.44,2590.72,2641.92,2590.72
2631.68,2539.52,2631.68,2508.80
2467.84,2396.16,2467.84,2334.72
2457.60,2191.36,2457.60,2170.88
1781.76,1689.60,1832.96,1600.72
1382.40,1310.72,1382.40,1290.24
1443.84,1464.32,1546.24,1392.74
1423.36,1587.20,1587.20,1382.40
1607.68,1751.04,1822.72,1536.00
1832.96,1781.76,1843.20,1761.28
1802.24,1935.36,2017.28,1802.24
1955.84,2273.28,2355.20,1955.84
1873.92,1638.40,1955.84,1587.20
1617.92,1607.68,1617.92,1525.76
1249.28,1034.24,1269.76,972.70
1259.52,1008.33,1259.52,988.26
1044.48,891.49,1044.48,891.49
921.60,880.64,982.02,849.92
880.64,880.64,931.84,840.70
901.12,812.44,901.12,748.75
839.58,737.28,839.58,726.94
737.18,624.64,737.18,606.21
696.32,624.64,696.32,617.06
645.12,650.65,655.36,620.75
737.28,696.32,737.28,667.24
786.23,716.80,786.53,706.46
747.42,747.11,747.42,716.80
757.76,665.60,757.76,665.60
706.56,665.60,706.56,644.71
655.36,674.00,716.80,655.36
686.08,646.76,715.78,645.12
645.12,716.80,724.99,645.12
716.80,655.26,768.00,640.00
614.50,624.84,675.84,614.50
747.52,700.21,747.52,655.26
752.64,746.09,757.76,716.80
783.26,870.40,896.41,737.38
894.77,869.07,894.77,839.27
921.60,962.56,1024.00,870.50
983.04,983.04,1003.52,952.32
1024.00,891.19,1024.00,864.87
921.60,875.42,921.60,865.59
875.52,901.12,911.36,832.00
921.60,962.56,972.80,889.45
1003.52,921.60,1003.52,880.64
952.32,849.92,952.32,840.70
921.60,911.36,921.60,839.68
931.74,890.68,931.74,880.64
921.60,919.24,921.60,901.12
972.80,945.05,972.80,922.62
942.08,931.84,942.08,880.74
962.56,890.88,962.56,880.64
901.12,870.40,901.12,819.20
819.20,911.36,911.36,819.20
870.40,834.87,870.40,809.57
850.02,841.73,880.64,839.68
839.68,839.68,870.40,821.86
870.30,849.92,870.30,821.35
829.44,798.72,829.44,798.72
774.76,747.52,820.12,747.52
778.24,778.24,811.01,760.32
757.76,776.81,798.72,757.76
757.76,808.96,829.44,757.76
920.47,851.05,920.47,839.68
890.88,884.33,921.50,849.92
906.96,934.20,952.32,906.96
983.04,962.56,983.04,942.08
952.32,901.32,952.32,901.12
921.60,896.00,921.70,870.50
880.74,934.91,952.32,880.74
940.85,955.70,968.19,934.30
1003.52,922.62,1003.52,921.60
983.04,962.56,1013.76,952.32
1013.76,942.08,1013.76,942.08
983.04,955.19,983.04,931.84
983.04,985.19,1003.52,975.16
972.90,996.76,1013.76,972.90
1024.00,985.60,1024.00,978.02
1024.00,982.12,1024.00,940.13
973.82,937.68,973.82,871.42
911.46,860.06,912.90,849.92
921.60,920.58,931.84,863.44
897.74,849.92,897.74,841.52
870.30,832.41,870.40,832.41
829.44,860.16,870.40,825.45
823.30,839.48,839.48,769.23
849.92,809.06,849.92,789.09
808.96,767.90,822.78,747.52
819.10,834.56,849.92,819.10
849.82,808.65,849.92,787.35
799.74,826.06,849.92,787.66
804.86,798.72,819.20,793.50
793.60,778.24,808.04,768.00
768.00,776.50,776.50,748.44
757.76,829.44,869.79,757.76
829.44,819.20,829.44,785.00
839.68,846.85,847.87,811.32
849.92,849.92,860.16,808.96
870.40,849.92,870.40,842.85
819.20,819.20,829.44,808.96
819.20,808.96,819.20,768.00
808.96,795.55,815.72,788.38
788.48,828.62,828.72,778.24
808.96,870.09,911.26,799.33
871.83,957.44,961.54,871.83
952.32,884.94,952.32,870.50
860.16,851.97,875.32,839.68
829.44,796.57,829.44,778.24
803.84,783.56,808.76,768.00
803.53,788.48,805.79,783.56
747.52,767.18,799.44,706.56
768.20,757.76,802.41,725.71
757.76,819.92,825.04,747.52
839.68,793.60,839.68,786.43
798.00,799.33,817.77,788.48
819.10,842.04,842.04,811.52
757.76,762.88,786.12,737.28
737.28,706.56,737.28,675.84
696.32,716.80,756.33,696.32
696.32,733.18,747.52,696.32
721.92,708.20,737.28,699.29
716.80,767.90,778.24,706.66
768.00,706.56,768.00,706.56
706.56,727.04,768.00,696.32
742.30,716.80,757.76,707.28
716.80,736.97,747.52,716.80
737.28,737.28,737.28,727.04
757.15,757.76,768.00,750.90
778.24,779.98,808.96,747.52
808.96,787.87,808.96,778.34
768.00,767.49,808.24,719.16
765.95,768.00,780.80,757.76
764.42,752.64,778.24,747.52
740.48,733.44,767.04,733.44
802.56,792.09,806.72,788.80
23.03,23.53,23.73,23.00
23.30,23.18,23.30,23.18
23.11,23.12,23.39,23.00
23.85,23.76,24.03,23.65
23.44,23.34,23.79,23.10
23.76,23.85,23.90,23.76
23.05,22.37,24.72,22.22
21.36,20.99,21.41,20.97
20.14,20.15,20.69,19.86
20.41,20.86,20.99,20.41
21.11,21.18,21.18,20.95
21.96,23.21,23.34,21.96
23.80,23.39,24.00,23.37
24.12,23.40,24.31,23.33
23.37,23.44,23.44,23.37
24.95,24.68,24.95,24.53
24.98,25.51,25.68,24.98
25.94,25.74,26.07,25.74
24.98,25.69,25.76,24.98
25.85,26.19,26.32,25.85
26.20,26.31,26.41,26.01
25.84,26.08,26.25,25.83
26.15,26.16,26.48,26.15
26.35,26.19,26.53,26.02
25.64,25.35,25.89,25.35
25.40,24.79,25.58,24.50
24.24,24.21,24.24,24.21
24.29,24.09,24.29,24.09
23.99,24.29,24.29,23.99
24.80,24.84,25.07,24.44
24.39,24.55,24.58,24.39
24.97,24.90,25.20,24.85
25.67,25.36,25.67,25.36
26.05,26.79,26.79,26.05
26.76,26.35,26.88,26.35
25.71,26.18,26.20,25.71
25.07,24.81,25.07,24.81
24.67,24.43,24.67,24.36
24.43,24.43,24.43,24.43
23.87,24.12,24.28,23.66
24.20,24.24,24.40,24.20
nan,24.24,nan,nan
23.40,24.16,24.24,23.40
24.96,24.98,25.24,24.96
25.36,25.42,25.42,25.36
24.66,24.63,24.66,24.63
23.65,23.73,23.94,23.55
23.72,23.59,23.80,22.89
25.08,25.15,25.80,25.08
25.72,25.84,25.84,25.72
26.56,27.14,27.24,26.56
27.50,27.12,27.63,26.89
27.40,27.95,28.26,27.40
28.56,28.32,28.56,28.22
28.25,27.68,28.25,27.68
27.83,29.06,29.09,27.83
29.35,28.34,29.35,28.13
28.84,28.50,28.84,28.39
28.40,27.94,28.40,27.78
28.60,28.74,28.79,28.36
29.59,28.71,29.59,28.71
28.48,28.48,28.48,28.48
28.70,28.97,28.97,28.70
29.62,29.54,29.70,29.48
29.45,29.45,29.52,29.30
29.18,29.12,29.18,28.78
28.75,28.78,28.78,28.75
27.78,27.75,28.00,27.72
27.57,27.57,27.57,27.57
27.34,27.34,27.34,27.34
26.59,26.22,26.59,25.95
26.50,25.73,26.50,25.73
25.70,24.93,25.70,24.93
25.40,25.46,25.61,25.40
25.22,25.19,25.35,25.17
25.29,25.91,26.01,25.29
19.28,18.48,19.28,18.00
18.00,17.71,18.00,17.38
17.54,17.00,17.71,16.78
17.00,16.77,17.00,16.51
15.85,15.75,15.97,15.65
15.87,15.68,15.87,15.50
15.50,15.19,15.70,15.01
15.35,15.10,15.40,15.01
14.72,13.85,14.72,13.85
13.84,13.71,13.84,13.49
13.44,13.40,13.45,13.07
13.07,13.09,13.18,13.06
13.22,12.82,13.22,12.75
12.59,12.04,12.59,11.91
12.26,13.08,13.34,12.26
13.84,14.65,14.89,13.50
15.42,14.97,15.49,14.95
14.51,15.11,15.18,14.24
15.32,15.25,15.57,15.25
16.15,15.85,16.25,15.79
15.65,15.46,15.65,15.21
15.46,14.95,15.46,14.80
14.94,14.90,14.98,14.72
15.60,15.13,15.75,15.13
15.44,15.16,15.44,15.05
15.28,14.72,15.28,14.72
14.41,14.23,14.41,14.06
14.26,15.06,15.29,14.20
15.11,14.76,15.11,14.70
14.77,15.01,15.35,14.77
14.91,15.02,15.03,14.89
14.88,14.83,14.88,14.75
14.58,14.45,14.58,14.31
14.29,14.35,14.74,14.14
14.33,14.01,14.48,14.01
14.01,14.10,14.44,14.01
14.21,14.14,14.50,14.12
14.27,15.16,15.60,14.27
15.10,15.11,15.32,14.96
13.60,13.45,13.60,13.18
13.41,12.86,13.41,12.80
12.71,12.42,12.79,12.41
12.58,12.63,12.64,12.43
12.18,11.98,12.18,11.93
11.99,11.65,11.99,11.36
11.66,11.20,11.66,11.02
