SBNYW,Signature Bank - Warrants 12/12/2018,NASDAQ
120.00,120.00,120.00,120.00
120.00,120.00,120.00,120.00
120.00,120.00,120.00,120.00
120.00,120.00,120.00,120.00
120.00,120.00,120.00,120.00
120.00,120.00,120.00,120.00
120.00,120.00,120.00,120.00
120.00,120.00,120.00,120.00
120.00,120.00,120.00,120.00
120.00,120.00,120.00,120.00
120.00,120.00,120.00,120.00
120.00,120.00,120.00,120.00
120.00,120.00,120.00,120.00
120.00,120.00,120.00,120.00
120.00,120.00,120.00,120.00
120.00,120.00,120.00,120.00
120.00,120.00,120.00,120.00
120.00,120.00,120.00,120.00
120.00,120.00,120.00,120.00
120.00,120.00,120.00,120.00
120.00,120.00,120.00,120.00
120.00,120.00,120.00,120.00
120.00,120.00,120.00,120.00
120.00,120.00,120.00,120.00
120.00,120.00,120.00,120.00
120.00,120.00,120.00,120.00
120.00,120.00,120.00,120.00
