GMTB,Columbia Core Bond ETF,NASDAQ
51.90,51.90,51.90,51.90
51.90,51.90,51.90,51.90
51.93,51.95,51.95,51.93
51.67,51.74,51.74,51.67
51.74,51.74,51.74,51.74
51.74,51.74,51.74,51.74
51.34,51.34,51.34,51.34
51.26,51.21,51.26,51.21
51.21,51.21,51.21,51.21
51.21,51.21,51.21,51.21
51.21,51.21,51.21,51.21
51.31,51.31,51.31,51.31
51.31,51.31,51.31,51.31
51.31,51.31,51.31,51.31
51.15,51.02,51.15,51.02
51.00,51.00,51.28,51.00
51.14,51.11,51.14,51.03
51.09,51.09,51.09,51.00
51.05,50.49,51.14,50.49
51.12,51.22,51.22,51.12
51.60,51.60,51.60,51.60
51.60,51.60,51.60,51.60
51.60,51.60,51.60,51.60
51.60,51.60,51.60,51.60
51.60,51.60,51.60,51.60
51.60,51.60,51.60,51.60
51.60,51.60,51.60,51.60
