HOTR,Chanticleer Holdings,NASDAQ
0.50,0.49,0.50,0.47
0.90,0.53,0.90,0.53
0.45,0.50,0.50,0.45
0.47,0.48,0.50,0.47
0.48,0.50,0.50,0.48
0.49,0.49,0.50,0.48
0.49,0.50,0.50,0.49
0.42,0.40,0.46,0.40
0.42,0.42,0.45,0.41
0.44,0.42,0.44,0.42
0.44,0.41,0.44,0.41
0.42,0.40,0.50,0.40
0.40,0.42,0.44,0.40
0.40,0.42,0.44,0.40
0.41,0.43,0.44,0.38
0.44,0.41,0.44,0.38
0.40,0.42,0.42,0.40
0.42,0.42,0.43,0.38
0.40,0.42,0.42,0.40
0.42,0.41,0.42,0.40
0.42,0.42,0.42,0.41
0.42,0.42,0.42,0.40
0.40,0.42,0.42,0.40
0.42,0.42,0.42,0.40
0.41,0.40,0.42,0.40
0.41,0.42,0.42,0.40
