IKNX,Ikonics Corporation - Common Stock,NASDAQ
10.99,11.03,11.30,10.99
11.38,11.34,11.38,11.00
11.15,11.16,11.51,11.00
11.16,11.16,11.16,11.16
11.16,11.16,11.16,11.16
11.15,11.40,11.40,11.15
11.40,11.40,11.40,11.40
11.15,11.15,11.15,11.15
11.04,10.95,11.07,10.95
10.95,10.95,10.95,10.95
10.96,11.20,11.22,10.96
10.96,11.15,11.33,10.96
11.20,11.37,11.37,11.20
11.76,10.97,11.76,10.97
10.97,10.97,10.97,10.97
11.11,11.69,11.85,11.03
11.65,11.25,11.65,11.05
11.02,11.25,11.95,10.98
11.10,11.18,11.37,10.96
12.00,11.15,12.00,10.98
11.15,11.15,11.15,11.15
11.15,11.15,11.15,11.15
11.08,11.15,11.59,11.05
11.15,11.15,11.15,11.15
11.15,11.35,11.35,11.15
11.14,10.97,11.14,10.97
10.97,10.97,10.97,10.97
