PFIS,Peoples Financial Services Corp.  - Common Stock,NASDAQ
45.00,44.91,45.39,43.40
44.40,45.21,45.49,43.55
45.04,46.72,46.90,44.63
46.05,45.77,46.89,44.64
45.18,47.63,48.55,45.18
47.75,48.29,50.09,47.75
48.07,48.80,49.00,48.00
49.03,48.00,49.50,47.54
47.67,47.91,48.50,46.73
48.29,48.09,48.29,42.32
48.39,47.98,48.39,47.05
48.48,48.83,49.04,47.83
49.20,49.50,49.60,44.88
49.25,49.10,49.40,49.07
47.46,48.65,49.20,47.46
46.20,49.33,49.73,46.20
48.66,49.21,49.57,48.54
49.30,49.00,49.30,47.09
48.44,50.04,50.54,47.17
49.96,48.70,50.49,48.30
49.17,48.73,49.17,46.72
48.43,49.31,49.50,48.43
49.14,49.14,50.53,49.09
47.15,49.57,50.39,47.15
49.75,48.70,49.75,48.53
48.00,48.70,49.35,48.00
48.45,48.72,49.67,48.11
48.73,48.15,48.83,48.15
48.50,48.04,48.55,47.57
