ITIC,Investors Title Company - Common Stock,NASDAQ
131.79,149.99,150.00,131.79
148.47,153.90,160.00,148.47
152.00,155.05,159.00,148.00
148.80,155.41,156.50,136.25
150.23,155.92,159.97,148.31
156.20,159.00,159.80,152.95
158.93,155.75,159.00,149.11
154.96,164.98,167.76,154.96
164.94,168.04,168.27,161.60
169.60,168.60,170.69,164.13
166.93,163.68,168.33,160.36
163.50,165.96,168.41,163.50
164.20,167.70,168.00,164.20
168.05,171.90,172.00,168.05
172.00,172.01,174.10,172.00
170.74,166.46,170.74,166.16
164.15,163.18,166.34,159.00
161.79,158.18,163.95,157.59
156.70,158.97,163.34,156.70
157.00,148.50,157.00,148.50
148.00,135.03,148.00,132.62
131.00,137.40,140.04,131.00
137.08,139.64,143.94,137.08
138.79,140.34,143.40,138.79
139.15,143.61,153.10,139.15
142.20,139.50,142.20,137.51
138.89,138.41,138.89,136.49
