PFIE,Profire Energy,NASDAQ
1.41,1.32,1.41,1.32
1.37,1.29,1.37,1.29
1.29,1.33,1.34,1.23
1.32,1.29,1.32,1.25
1.23,1.30,1.31,1.23
1.30,1.32,1.35,1.27
1.35,1.34,1.36,1.32
1.33,1.43,1.44,1.33
1.43,1.40,1.43,1.37
1.42,1.40,1.42,1.37
1.40,1.31,1.40,1.30
1.31,1.35,1.37,1.31
1.32,1.37,1.37,1.32
1.38,1.38,1.40,1.32
1.39,1.42,1.43,1.32
1.41,1.42,1.45,1.36
1.41,1.38,1.42,1.32
1.38,1.41,1.45,1.34
1.41,1.41,1.47,1.35
1.43,1.45,1.47,1.41
1.46,1.48,1.48,1.43
1.47,1.37,1.47,1.36
1.39,1.33,1.43,1.32
1.36,1.35,1.40,1.32
1.33,1.34,1.37,1.32
1.32,1.35,1.38,1.31
