CBMX,CombiMatrix Corporation - Common Stock,NASDAQ
3.80,3.75,3.80,3.53
3.71,3.61,3.71,3.55
3.60,3.78,3.80,3.52
3.70,3.77,3.80,3.63
3.62,3.72,3.83,3.62
3.66,3.66,3.76,3.52
3.67,3.49,3.67,3.24
3.51,3.43,3.60,3.42
3.78,3.23,3.78,3.22
3.31,3.18,3.40,3.14
3.28,3.35,3.36,3.23
3.43,3.50,3.50,3.32
3.58,3.34,3.61,3.34
3.39,3.54,3.58,3.39
3.60,3.35,3.60,3.33
3.44,3.43,3.50,3.35
3.86,3.31,4.14,3.25
3.31,3.27,3.39,3.10
3.31,3.10,3.33,3.03
3.15,3.17,3.28,3.01
3.20,3.08,3.20,3.03
3.06,3.17,3.21,3.03
3.18,2.86,3.18,2.83
2.83,2.76,2.97,2.69
2.75,2.73,2.89,2.71
2.74,2.85,2.99,2.72
3.06,3.03,3.06,2.83
3.03,2.93,3.03,2.76
2.94,3.07,3.09,2.94
3.08,3.21,3.22,3.05
3.24,3.23,3.24,3.08
3.24,3.08,3.24,3.00
3.05,3.08,3.10,3.00
3.12,3.19,3.20,3.06
3.19,3.13,3.21,3.10
3.14,3.09,3.23,3.02
3.00,3.10,3.10,3.00
3.05,3.09,3.19,3.05
3.10,3.16,3.17,3.09
3.17,3.20,3.20,3.06
3.20,3.47,3.49,3.14
3.50,3.44,3.50,3.33
3.37,3.40,3.45,3.37
3.37,3.31,3.40,3.20
3.31,3.44,4.40,3.31
3.44,3.21,3.55,3.05
3.15,3.13,3.21,3.06
3.13,3.15,3.25,2.96
3.16,3.25,3.74,3.11
3.44,3.30,3.44,3.13
3.31,3.10,3.35,3.01
3.11,2.97,3.11,2.93
2.91,2.98,3.07,2.91
2.96,3.07,3.08,2.95
3.20,3.15,3.21,3.09
3.15,3.09,3.15,2.99
3.10,2.95,3.17,2.95
3.08,3.05,3.14,2.96
3.09,3.07,3.30,3.02
3.07,2.92,3.08,2.91
2.92,2.93,3.08,2.92
2.89,2.88,2.98,2.80
2.80,2.67,2.82,2.62
2.77,2.79,2.83,2.65
2.86,2.91,3.00,2.75
2.90,2.86,2.93,2.82
2.98,2.98,3.04,2.92
3.00,3.08,3.09,3.00
3.12,3.08,3.12,3.01
3.10,3.09,3.14,3.05
3.12,3.28,3.37,3.08
3.28,3.21,3.28,3.17
3.17,3.20,3.25,3.11
3.20,3.18,3.23,3.10
3.16,3.26,3.34,3.16
3.30,3.30,3.36,3.25
3.34,3.39,3.40,3.24
3.39,3.48,3.55,3.39
3.49,3.53,3.61,3.37
3.53,3.38,3.61,3.32
3.38,3.51,3.55,3.34
5.09,3.63,5.19,3.55
3.73,3.14,3.85,3.14
3.20,3.20,3.44,3.14
3.11,3.15,3.18,2.98
3.06,3.30,3.34,3.01
3.24,3.26,3.28,3.12
3.20,3.06,3.39,3.02
3.08,3.17,3.27,3.02
4.08,3.62,4.10,3.42
3.62,3.67,3.84,3.38
3.88,3.57,3.89,3.38
3.60,3.65,3.69,3.48
4.00,3.63,4.25,3.56
3.68,3.53,3.68,3.40
3.47,3.49,3.57,3.45
3.45,3.51,3.55,3.29
3.44,3.40,3.58,3.38
3.41,3.27,3.49,3.21
3.26,3.46,3.58,3.22
3.49,3.43,3.52,3.33
3.35,3.31,3.53,3.28
3.29,3.26,3.40,3.25
3.26,3.26,3.48,3.23
3.32,3.26,3.34,3.25
3.30,3.14,3.30,3.12
3.13,3.16,3.20,3.09
3.15,3.10,3.18,3.08
3.16,3.05,3.16,2.93
3.14,2.97,3.14,2.95
2.98,3.03,3.05,2.98
3.08,3.15,3.23,3.03
3.11,3.06,3.18,3.05
3.05,3.07,3.15,3.05
3.03,2.95,3.18,2.91
2.93,2.90,3.04,2.89
2.90,2.87,2.95,2.73
2.81,2.79,2.89,2.74
2.75,2.88,3.05,2.72
2.80,2.82,2.89,2.78
2.85,2.92,3.04,2.81
3.02,2.86,3.02,2.81
2.90,2.83,2.90,2.76
2.84,2.86,2.99,2.81
2.94,2.82,3.02,2.80
2.83,2.81,2.89,2.79
2.86,2.95,3.03,2.81
2.96,2.84,2.96,2.80
2.91,2.78,2.93,2.63
2.75,2.81,2.86,2.72
2.85,3.08,3.10,2.85
3.09,3.07,3.68,3.04
3.11,3.19,3.33,3.02
3.25,3.12,3.32,3.07
3.12,3.00,3.12,2.90
3.00,2.82,3.00,2.75
2.75,2.90,2.90,2.70
2.85,2.85,2.95,2.75
2.80,2.70,2.80,2.65
2.70,2.65,2.75,2.35
2.60,2.60,2.70,2.50
2.65,2.60,2.65,2.45
2.56,2.70,2.80,2.55
2.70,2.55,2.70,2.55
2.55,2.55,2.65,2.50
2.50,2.45,2.50,2.40
2.50,2.45,2.50,2.35
2.40,2.35,2.41,2.35
2.44,2.20,2.44,2.15
2.25,2.20,2.25,2.15
2.25,2.30,2.30,2.25
2.30,2.30,2.40,2.25
2.40,2.85,2.85,2.40
2.75,2.70,2.90,2.50
2.65,2.60,2.70,2.60
2.60,2.70,2.70,2.60
2.70,2.60,2.70,2.50
2.55,2.40,2.55,2.30
2.40,2.35,2.41,2.25
2.30,2.20,2.40,2.20
2.20,2.20,2.30,2.20
2.20,2.40,2.40,2.20
2.37,2.35,2.40,2.30
2.40,2.90,2.95,2.35
3.10,2.70,3.15,2.50
2.65,2.90,3.05,2.60
2.85,2.70,3.05,2.60
2.70,2.75,2.75,2.60
2.70,2.80,2.85,2.65
2.75,2.70,2.75,2.65
3.95,3.05,4.35,3.00
3.00,2.80,3.15,2.75
2.75,2.42,2.80,2.40
2.50,2.50,2.60,2.35
2.60,2.50,2.60,2.36
2.45,2.75,2.75,2.45
2.75,2.85,2.85,2.75
2.80,2.85,2.90,2.80
2.80,2.95,2.95,2.75
2.95,3.00,3.00,2.85
3.00,3.25,3.35,2.75
3.35,2.80,3.35,2.80
2.80,2.90,3.00,2.75
2.95,2.70,2.95,2.70
2.70,2.95,2.95,2.65
2.90,3.00,3.00,2.70
2.90,2.90,3.05,2.90
2.89,2.90,2.90,2.80
2.95,2.90,2.95,2.85
2.85,2.85,2.90,2.80
2.81,2.85,2.85,2.72
2.80,2.75,2.80,2.70
2.75,2.65,2.75,2.60
2.70,2.75,2.75,2.60
2.80,2.70,2.85,2.70
2.75,2.85,2.85,2.75
2.90,2.75,2.95,2.75
2.75,2.75,2.80,2.70
2.85,3.65,3.90,2.85
3.60,3.35,3.65,3.00
3.35,3.60,3.65,3.20
3.65,3.45,3.80,3.40
