TROV,TrovaGene,NASDAQ
2.50,2.30,2.60,2.30
2.30,2.65,2.70,2.30
2.70,2.50,2.75,2.45
2.45,2.30,2.60,2.25
2.25,2.25,2.40,2.20
2.25,2.08,2.30,1.80
2.15,2.00,2.20,1.78
2.05,2.10,2.15,1.95
2.15,2.10,2.20,2.00
2.15,2.20,2.20,2.10
2.20,2.20,2.25,2.15
2.20,2.15,2.25,2.15
2.15,2.20,2.25,2.15
2.20,2.60,2.65,2.20
2.65,2.40,2.85,2.20
2.35,2.20,2.40,2.15
2.15,2.10,2.20,2.05
2.15,2.05,2.20,2.00
2.15,2.35,2.35,2.05
2.30,2.30,2.35,2.25
2.30,2.25,2.30,2.25
2.40,2.30,2.40,2.25
2.35,2.30,2.35,2.25
2.25,2.25,2.33,2.25
2.30,2.35,2.40,2.20
2.35,2.40,2.40,2.35
