ICCC,ImmuCell Corporation - Common Stock,NASDAQ
6.30,6.15,6.30,6.15
6.26,6.01,6.30,6.01
6.08,6.06,6.30,6.05
6.12,6.27,6.30,6.10
6.28,6.27,6.29,6.02
6.26,6.26,6.27,6.16
6.29,6.27,6.29,6.09
6.25,6.25,6.30,5.80
6.14,5.95,6.25,5.95
6.00,6.14,6.25,6.00
6.04,6.11,6.12,5.97
5.96,6.11,6.11,5.96
5.99,6.00,6.00,5.90
6.11,6.11,6.11,6.09
5.96,6.18,6.25,5.96
6.11,6.05,6.19,6.02
6.13,5.99,6.13,5.87
5.99,5.95,6.00,5.88
5.90,5.95,5.95,5.90
5.99,5.92,5.99,5.87
5.81,5.90,5.90,5.81
5.85,6.00,6.00,5.85
5.91,6.10,6.14,5.91
6.00,6.09,6.10,6.00
6.10,6.01,6.14,5.89
5.97,6.10,6.10,5.97
6.01,6.05,6.10,5.98
