MESO,Mesoblast Limited - American Depositary Shares,NASDAQ
4.50,4.56,4.60,4.49
4.60,4.58,4.60,4.57
4.49,4.57,4.62,4.46
4.65,4.78,4.86,4.65
5.12,5.27,5.29,5.12
5.50,5.62,5.73,5.29
5.71,5.68,5.90,5.62
5.62,5.60,5.69,5.57
5.29,5.29,5.30,5.16
5.20,4.91,5.24,4.90
4.99,5.00,5.01,4.93
5.22,4.98,5.22,4.97
4.98,5.12,5.22,4.98
5.15,5.58,5.67,5.15
5.74,5.55,5.75,5.35
5.49,5.60,5.69,5.43
5.48,5.56,5.72,5.48
5.51,5.35,5.51,5.32
5.35,5.40,5.56,5.30
5.36,5.40,5.47,5.28
5.40,5.55,5.56,5.35
5.74,5.63,5.74,5.55
5.75,5.99,6.22,5.66
6.04,6.29,6.33,6.04
6.14,6.29,6.29,6.01
6.23,6.01,6.23,6.00
6.10,6.23,6.29,5.94
