CBRL,Cracker Barrel Old Country Store,NASDAQ
167.00,166.11,168.59,165.65
167.00,167.40,167.90,165.65
166.89,169.73,170.18,165.14
169.98,171.24,171.33,169.01
171.56,170.95,171.67,169.11
170.57,171.59,171.72,169.58
171.33,169.75,172.83,169.59
170.52,170.53,172.32,169.50
170.44,171.08,172.08,169.06
171.50,172.81,174.05,171.31
172.97,173.30,175.04,172.18
173.30,171.70,173.30,171.70
171.85,170.20,172.38,169.83
169.79,169.97,170.92,169.00
170.81,169.98,172.03,169.86
170.10,168.76,171.80,167.32
168.99,168.35,169.44,167.70
168.39,166.98,168.75,166.17
167.01,163.15,168.73,162.54
163.11,163.38,165.49,162.00
163.02,161.90,163.54,161.09
161.92,159.43,162.32,158.89
160.00,157.74,160.75,157.40
158.88,159.06,159.48,157.85
158.37,157.23,159.10,157.05
157.00,158.62,158.63,157.00
159.55,157.80,159.89,157.53
