DRYS,DryShips Inc. - Common Stock,NASDAQ
795.00,750.00,821.40,750.00
765.00,776.25,799.50,737.40
795.00,834.30,840.00,795.00
840.00,780.00,840.00,768.15
781.20,790.20,810.00,765.00
795.00,802.50,825.00,772.50
802.50,807.90,822.90,795.00
821.25,810.00,824.85,795.75
810.00,823.80,854.85,784.50
795.00,675.00,809.25,642.00
660.00,625.65,688.80,604.50
643.20,592.50,645.00,585.00
574.20,581.40,600.00,562.50
597.00,562.50,600.00,562.50
562.50,556.20,585.00,545.70
544.50,547.50,570.00,544.50
560.85,510.00,561.75,495.15
510.00,517.50,525.00,495.75
525.00,538.35,540.00,497.40
523.80,526.65,539.40,512.40
450.15,495.00,502.50,435.00
533.25,540.00,540.00,510.00
538.20,536.55,557.40,513.00
516.75,675.00,675.00,510.00
704.70,660.00,750.00,649.50
672.00,684.15,705.00,630.00
678.00,660.00,743.55,627.00
652.50,654.00,683.55,634.80
660.00,673.50,703.05,649.80
660.00,667.35,687.00,654.15
664.50,677.25,704.25,664.50
675.30,638.70,697.35,623.40
615.00,382.50,630.00,346.50
391.35,342.75,405.00,333.00
345.00,341.85,374.85,308.85
330.00,327.15,352.35,312.00
322.50,366.00,388.50,320.25
375.00,358.50,382.50,349.05
363.45,350.85,363.45,315.00
345.00,328.50,345.00,318.15
323.55,314.10,330.00,304.50
315.00,280.50,317.10,277.50
270.15,282.00,291.00,270.00
277.50,269.25,285.00,262.50
270.00,250.50,270.00,240.15
254.55,237.90,266.25,232.50
238.50,253.20,270.00,232.50
255.00,304.50,327.00,252.75
300.00,321.00,337.50,277.50
321.00,308.55,324.15,286.65
307.80,295.20,330.00,292.50
298.65,304.65,314.70,292.65
307.35,300.00,307.35,278.25
300.00,297.60,310.05,295.50
313.50,308.85,313.65,297.60
306.45,312.45,329.70,299.40
315.00,333.90,342.00,312.00
338.55,310.50,338.55,310.50
323.85,312.75,323.85,304.35
315.00,300.00,322.50,292.65
300.75,297.75,307.35,294.75
295.50,268.35,297.00,262.50
282.75,284.85,289.05,268.65
291.75,282.90,300.00,279.15
285.00,297.75,304.20,279.00
293.40,290.85,304.20,277.80
293.25,298.50,306.00,289.80
300.00,300.90,307.35,290.10
300.00,294.15,306.60,289.80
288.60,301.50,303.00,288.00
301.50,303.00,306.15,295.80
300.00,298.95,310.50,296.85
300.00,299.70,306.00,270.15
298.95,299.25,300.00,279.30
285.00,278.85,297.00,278.55
292.50,283.05,292.50,279.75
277.50,273.00,285.00,270.00
284.70,271.50,285.00,269.85
272.25,266.25,276.00,265.50
266.55,256.80,285.00,255.15
256.50,247.50,265.50,245.55
247.50,245.85,255.00,240.00
240.30,245.25,245.25,238.05
245.25,232.50,247.50,226.95
232.50,226.80,247.50,225.00
226.80,240.00,244.50,225.00
240.00,237.00,244.50,229.50
234.45,242.70,244.20,226.35
237.00,239.70,244.50,232.50
240.00,235.35,259.65,234.15
240.00,229.65,255.00,225.00
232.50,232.50,245.70,226.50
255.00,230.85,255.00,227.25
226.80,213.30,232.35,213.00
226.50,210.30,238.50,210.15
210.15,178.95,223.50,175.65
192.00,160.50,194.85,150.00
165.00,169.50,180.00,150.00
165.00,164.10,178.20,150.00
164.25,152.25,168.60,143.40
144.45,144.15,150.00,142.65
142.65,135.30,149.55,135.00
134.25,133.50,135.00,129.15
129.15,127.20,135.00,126.15
127.20,140.85,148.05,127.20
148.50,200.55,232.50,139.50
210.60,285.00,293.25,210.00
300.00,372.90,413.85,285.30
405.00,262.65,435.90,262.50
270.00,238.50,277.50,228.00
226.50,260.85,291.75,226.50
255.00,238.50,255.30,218.25
240.00,237.75,255.00,227.70
232.50,222.15,237.30,215.40
222.00,195.15,222.00,195.00
210.00,173.55,210.00,165.30
180.00,165.00,210.00,165.00
181.05,162.45,194.25,157.50
162.45,161.55,178.05,153.00
161.25,157.50,178.50,155.10
150.00,151.65,163.35,142.65
150.75,143.85,171.45,135.00
143.40,141.30,148.50,132.90
147.00,160.50,173.40,136.65
171.15,225.45,231.00,168.60
245.70,192.30,252.00,183.30
195.00,191.55,209.85,187.50
191.25,205.50,210.00,180.90
206.25,193.50,232.50,192.00
208.20,198.00,209.85,192.00
198.00,194.85,199.20,183.00
195.00,178.50,195.00,172.50
180.00,183.60,188.25,169.50
186.60,190.50,193.50,181.50
193.50,174.90,194.70,170.25
172.50,164.25,178.50,154.35
165.00,155.10,165.00,150.00
163.50,153.45,163.50,145.50
153.00,151.95,160.50,150.00
152.25,159.90,160.50,150.00
159.30,179.55,180.00,159.00
187.50,177.60,187.50,166.80
177.75,163.50,180.00,163.50
165.00,157.95,171.75,151.50
150.45,160.65,163.50,147.45
165.00,161.25,172.05,157.65
150.00,157.50,164.85,149.85
160.50,154.95,160.50,150.00
157.50,157.50,161.85,151.80
158.10,171.45,178.20,154.50
180.00,173.10,180.15,165.00
165.00,170.70,179.85,165.00
162.15,216.00,239.40,158.55
256.50,202.50,259.95,181.65
228.75,240.45,268.50,210.00
255.00,214.50,265.50,195.00
179.10,169.50,180.00,165.00
168.00,164.10,176.85,156.15
159.60,129.00,162.00,120.00
127.20,155.40,166.50,127.20
154.20,134.40,163.80,133.20
132.60,151.80,155.38,132.60
151.80,153.00,157.20,144.61
156.00,144.60,160.20,143.40
142.80,144.60,145.80,137.70
141.00,145.80,146.40,140.40
145.80,132.60,145.80,130.80
129.60,133.20,136.80,127.20
133.20,137.40,138.60,128.40
135.00,134.40,138.00,128.94
138.00,139.80,146.40,135.58
139.80,141.00,146.40,138.60
137.40,133.20,139.99,128.40
132.00,128.40,133.80,126.60
126.00,115.80,127.80,111.00
117.00,110.40,117.00,108.00
110.40,113.40,116.40,109.20
115.80,123.60,127.20,114.00
119.40,126.60,130.80,114.00
128.40,130.20,133.20,122.40
131.40,141.60,150.00,129.60
145.20,135.60,145.20,134.40
134.40,131.40,139.20,130.80
129.00,126.00,133.80,121.80
124.80,135.00,138.00,124.80
135.00,138.90,145.20,135.00
142.20,137.40,147.00,137.40
136.20,145.20,148.80,132.60
141.60,139.80,148.80,138.00
138.00,144.60,145.80,135.60
144.00,172.80,177.00,141.07
178.20,222.00,278.40,167.40
251.40,240.60,267.00,222.60
226.80,220.80,228.00,210.60
210.60,187.20,217.19,184.20
187.20,181.80,204.00,180.60
186.00,165.00,188.40,162.00
160.80,176.40,184.41,159.60
175.80,158.40,188.99,156.00
158.40,170.40,173.40,157.21
169.20,167.40,178.35,160.20
168.00,151.80,170.92,148.81
151.20,153.60,157.80,149.02
156.00,148.80,160.79,147.00
148.80,160.20,169.20,146.40
159.00,150.60,163.65,148.20
148.20,157.20,162.00,144.60
138.60,130.80,144.00,124.80
132.00,130.20,135.00,129.00
129.00,123.60,129.00,123.00
123.60,135.00,137.40,123.60
137.40,131.40,142.20,127.20
132.00,131.40,141.00,128.40
129.60,131.40,136.80,129.00
130.80,130.20,132.00,127.20
129.60,130.20,132.00,124.79
131.40,127.80,132.00,126.00
129.00,141.60,142.80,127.80
86.40,77.40,87.00,76.20
81.60,71.40,81.60,66.60
72.60,74.40,77.40,71.40
74.40,69.60,75.00,69.00
69.00,67.80,69.60,66.00
67.80,59.70,67.80,58.81
60.00,51.85,61.20,48.00
49.80,49.21,54.00,48.60
51.60,52.32,56.99,49.80
54.60,51.15,56.99,50.40
50.50,48.57,51.00,46.80
48.00,45.61,48.01,45.00
45.60,43.21,46.44,42.00
42.34,38.40,42.34,38.10
37.20,34.80,39.56,33.61
36.00,35.56,39.00,34.46
37.20,34.92,37.20,33.61
36.00,33.78,36.00,33.00
34.12,37.09,40.21,31.09
39.00,30.66,39.00,30.60
30.60,28.02,30.60,25.26
28.14,27.60,28.20,25.80
28.02,27.30,28.02,25.80
27.60,26.46,27.60,25.80
26.40,27.36,29.99,26.10
27.72,26.41,27.72,26.25
26.68,26.46,28.20,26.40
27.00,26.27,27.00,25.62
26.30,25.54,26.30,24.12
25.20,24.30,25.58,24.14
26.45,24.57,26.98,24.19
24.90,34.80,36.56,24.90
39.00,30.61,39.30,30.06
30.96,24.60,31.20,24.32
24.92,24.72,25.71,24.00
25.79,22.36,25.79,21.90
24.00,22.21,24.00,22.20
22.22,20.40,22.35,19.25
23.09,21.32,26.08,20.69
25.20,23.78,26.69,21.66
23.82,22.81,24.60,21.00
22.80,22.62,23.10,21.61
23.40,24.40,26.99,22.62
24.90,27.87,29.34,24.60
23.70,22.62,24.06,21.25
21.61,21.29,22.80,21.00
22.19,20.99,22.19,20.10
21.00,19.37,21.60,19.20
18.30,15.75,18.75,15.30
16.65,15.60,17.10,15.60
15.45,15.68,16.35,15.30
15.75,15.15,15.75,14.25
15.00,14.33,15.15,14.26
14.26,12.80,14.33,12.80
12.75,13.48,13.50,12.45
13.50,12.75,13.80,12.75
13.50,12.03,13.50,12.03
12.09,12.48,14.10,11.40
12.33,11.59,12.45,11.40
11.56,10.42,11.70,9.91
10.20,9.30,10.20,9.30
9.75,8.40,9.81,6.92
9.88,8.25,9.90,7.98
8.10,7.23,8.25,7.20
7.27,7.35,8.24,6.75
7.35,7.57,8.09,6.75
7.50,7.20,7.50,6.90
7.02,6.78,7.20,6.70
6.77,7.48,7.77,6.77
7.35,6.90,7.65,6.90
7.50,7.32,8.54,6.86
7.80,7.86,8.40,7.43
7.80,6.97,7.86,6.86
6.90,6.33,7.23,6.15
6.15,6.57,6.72,6.15
6.90,7.22,7.35,6.60
7.65,7.25,8.07,7.05
7.20,7.05,7.20,6.72
7.04,6.65,7.04,6.60
6.60,6.94,7.05,6.60
7.04,6.68,7.42,6.64
6.45,6.80,6.97,6.45
6.45,6.79,6.90,6.45
7.04,6.65,7.04,6.62
6.75,6.52,6.82,6.45
6.52,6.42,7.04,6.33
6.70,6.22,6.70,6.08
6.30,6.39,6.54,6.22
6.39,6.18,6.51,6.15
6.38,6.04,6.38,6.00
6.38,5.86,6.38,5.73
6.08,5.70,6.08,5.62
5.70,5.57,6.00,5.57
5.70,5.40,6.00,5.02
5.22,5.78,5.97,5.14
5.77,5.85,6.27,5.70
5.72,5.43,5.85,5.25
5.37,5.33,5.55,5.27
5.55,5.81,5.97,5.28
5.86,5.56,6.00,5.55
5.84,5.59,5.85,5.48
5.25,4.75,5.40,4.50
4.74,4.65,4.80,4.50
4.56,4.35,5.44,4.21
4.33,3.94,4.34,3.84
3.87,4.70,5.09,3.86
5.00,4.59,5.73,4.48
4.84,4.60,5.10,4.43
4.46,4.56,4.79,4.46
4.55,5.10,5.15,4.49
4.80,11.90,15.60,4.75
12.23,13.60,18.77,10.69
14.50,42.86,44.90,13.60
55.00,73.00,102.00,45.40
N/A,N/A,N/A,N/A
51.08,11.00,54.15,10.80
12.64,11.81,21.72,11.05
13.93,9.10,16.44,8.73
9.50,6.22,9.66,6.10
6.36,6.01,6.86,5.35
6.05,5.48,6.19,5.46
5.48,4.95,5.88,4.87
5.07,4.33,5.07,4.08
4.60,5.25,5.75,4.35
6.25,5.25,6.40,4.86
5.00,4.80,5.11,4.51
4.97,4.60,4.97,4.55
4.88,4.79,5.28,4.67
4.80,4.60,4.80,4.52
4.50,4.28,4.56,4.20
4.24,4.05,4.43,4.01
4.20,4.02,4.25,3.87
4.02,3.96,4.08,3.90
3.96,3.55,4.03,3.51
4.11,5.40,5.44,3.77
6.00,4.91,6.15,4.69
5.01,4.99,5.30,4.75
4.88,4.85,5.02,4.72
5.10,4.87,5.16,4.76
4.82,4.52,4.92,4.42
4.46,4.25,4.50,4.17
3.97,4.00,4.16,3.97
4.03,3.77,4.07,3.75
3.80,3.75,4.07,3.72
3.75,3.69,3.83,3.65
3.73,3.63,3.78,3.58
3.60,3.49,3.61,3.45
3.65,3.11,3.67,2.98
3.17,3.03,3.25,2.96
3.13,2.73,3.13,2.63
2.70,2.37,2.72,2.34
2.41,2.19,2.43,2.10
2.16,1.84,2.17,1.84
1.82,1.87,2.23,1.69
