GLBS,Globus Maritime Limited - Common Stock,NASDAQ
1.85,1.92,1.96,1.85
1.95,1.96,2.00,1.80
1.89,2.00,2.02,1.89
2.02,2.04,2.06,2.00
2.06,1.87,2.06,1.87
1.97,2.00,2.04,1.89
1.96,2.00,2.00,1.89
1.97,1.93,2.10,1.88
1.97,2.00,2.00,1.97
1.96,1.96,1.96,1.96
1.92,2.02,2.03,1.92
2.02,1.96,2.02,1.93
1.94,2.05,2.07,1.94
2.04,2.00,2.04,1.91
1.98,1.98,1.98,1.98
1.90,2.02,2.03,1.83
1.98,1.90,1.98,1.89
1.88,1.88,1.88,1.88
1.94,1.95,1.95,1.94
1.98,2.06,2.06,1.95
2.30,2.15,2.30,2.15
2.03,2.23,2.25,2.03
2.32,2.35,2.35,2.32
2.39,2.39,2.39,2.37
2.40,2.40,2.40,2.40
2.45,2.21,2.45,2.20
2.44,2.31,2.44,2.00
2.25,2.16,2.25,2.15
2.20,2.10,2.20,2.05
2.08,2.10,2.10,2.07
2.09,2.09,2.10,2.07
2.15,2.11,2.15,2.10
2.12,2.13,2.13,2.12
2.12,2.00,2.12,1.99
1.97,2.00,2.01,1.97
1.98,2.00,2.00,1.98
2.08,2.11,2.11,2.08
2.10,2.10,2.11,2.10
2.02,2.10,2.15,1.93
2.04,2.13,2.14,2.04
2.04,2.10,2.10,2.04
2.04,2.10,2.14,2.04
2.11,2.11,2.11,2.08
2.11,2.10,2.31,2.10
2.12,2.11,2.40,2.11
2.13,2.18,2.25,2.04
2.30,2.20,2.30,2.15
2.18,2.27,2.30,2.10
2.30,2.61,2.63,2.30
2.58,2.45,2.58,2.30
2.63,2.46,2.63,2.46
2.63,2.57,2.63,2.29
2.41,2.54,2.56,2.40
2.54,2.70,2.71,2.40
2.71,2.71,2.71,2.47
2.62,2.55,2.75,2.55
2.42,2.51,2.69,2.42
2.57,2.50,2.60,2.32
2.49,2.55,2.61,2.49
2.42,2.53,2.56,2.42
2.51,2.59,2.59,2.49
2.59,2.75,2.75,2.51
2.74,2.64,2.74,2.50
2.53,2.82,2.82,2.53
2.84,2.89,2.94,2.75
2.82,2.65,2.89,2.65
2.69,2.69,2.69,2.69
2.70,3.22,3.22,2.63
2.81,3.33,3.35,2.81
3.47,3.35,3.50,3.22
3.30,3.00,3.30,2.98
3.02,3.11,3.30,3.00
2.98,3.14,3.16,2.90
3.01,3.14,3.14,3.01
2.99,3.12,3.15,2.99
3.15,3.01,3.15,2.98
3.00,2.82,3.02,2.82
2.92,2.92,3.12,2.92
2.95,3.13,3.13,2.95
2.97,2.97,3.14,2.94
3.15,2.97,3.15,2.85
3.00,3.14,3.14,2.96
3.09,3.24,3.24,3.02
3.18,3.23,3.25,3.11
3.22,3.24,3.24,3.19
3.12,3.12,3.12,3.12
3.16,3.11,3.23,3.11
3.11,3.11,3.22,3.11
3.11,3.11,3.23,3.11
3.11,3.20,3.22,3.11
3.14,2.93,3.14,2.93
2.86,2.61,2.93,2.54
2.58,2.57,2.74,2.57
2.55,2.67,2.69,2.50
2.56,2.58,2.62,2.56
2.57,2.76,2.76,2.57
2.69,2.70,2.78,2.69
2.69,2.69,2.78,2.69
2.69,2.69,2.69,2.69
2.68,2.66,2.71,2.65
2.63,2.60,2.65,2.60
2.60,2.73,2.73,2.60
2.65,2.61,2.70,2.60
2.60,2.61,2.62,2.60
2.66,2.73,2.73,2.65
2.73,2.87,2.87,2.72
2.93,2.63,3.00,2.62
2.62,2.57,2.62,2.54
2.90,2.90,3.17,2.90
2.86,2.84,2.86,2.82
2.69,2.65,2.70,2.65
2.69,2.72,2.75,2.69
2.98,2.83,2.98,2.81
3.00,2.94,3.00,2.87
2.88,2.87,2.88,2.87
2.91,2.87,2.91,2.87
2.87,2.79,2.90,2.79
2.85,3.13,3.14,2.85
3.14,3.07,3.18,3.06
3.08,3.04,3.08,3.04
3.08,3.07,3.08,3.05
3.17,3.10,3.17,3.04
3.12,3.15,3.16,3.12
3.18,3.35,3.35,3.18
3.50,3.22,3.50,3.18
3.17,3.29,3.38,3.17
3.20,3.30,3.30,3.20
3.25,3.27,3.30,3.20
3.27,3.53,3.63,3.27
3.60,3.76,3.95,3.59
3.85,4.18,4.30,3.85
4.20,4.21,4.58,4.00
4.21,4.01,4.29,3.90
4.11,3.90,4.11,3.66
3.95,3.96,4.10,3.93
3.90,3.87,3.90,3.72
3.85,3.85,3.85,3.80
3.80,3.89,3.89,3.80
3.86,3.88,3.88,3.76
3.80,3.79,3.84,3.74
3.75,3.70,3.79,3.66
3.73,3.47,3.73,3.23
3.43,3.29,3.45,3.26
3.36,3.34,3.44,3.25
3.34,3.51,3.55,3.28
3.56,3.68,3.70,3.52
3.65,3.44,3.65,3.42
3.44,3.60,3.62,3.44
3.60,3.58,3.61,3.57
3.47,3.40,3.56,3.40
3.35,3.10,3.35,3.07
3.11,3.07,3.18,3.05
3.10,3.30,3.41,3.10
3.34,3.29,3.39,3.25
3.27,3.50,3.62,3.25
3.22,3.50,3.54,3.19
3.40,3.20,3.55,3.15
3.16,3.33,3.40,3.16
3.22,2.98,3.32,2.94
2.97,3.35,3.40,2.97
3.22,3.09,3.31,3.05
3.08,3.23,3.23,3.02
3.13,3.30,3.42,3.13
3.34,3.28,3.34,3.22
3.16,3.33,3.33,3.16
3.50,3.50,3.56,3.36
3.50,3.69,3.74,3.50
3.48,3.57,3.58,3.43
3.57,3.61,3.61,3.52
3.61,3.41,3.61,3.40
3.50,3.59,3.60,3.41
3.42,3.60,3.61,3.42
3.56,3.59,3.61,3.52
3.45,3.71,3.74,3.39
3.61,3.64,3.74,3.61
3.59,3.58,3.67,3.51
3.60,3.71,3.75,3.58
3.75,3.90,3.90,3.75
3.98,3.91,4.00,3.91
3.99,4.08,4.09,3.89
4.07,4.08,4.11,3.66
3.76,3.97,4.00,3.76
3.72,3.90,3.90,3.72
3.88,3.86,4.03,3.80
3.85,3.85,3.85,3.85
3.82,3.93,4.09,3.82
3.92,3.93,3.98,3.92
4.06,4.00,4.10,4.00
4.06,4.06,4.06,3.96
3.97,4.25,4.25,3.80
4.37,4.44,4.45,4.06
4.14,4.11,4.20,4.11
4.17,3.87,4.21,3.87
3.86,4.07,4.09,3.81
4.10,4.11,4.20,4.00
4.19,4.35,4.35,3.97
4.16,4.29,4.31,3.93
4.21,4.10,4.21,4.03
4.06,3.99,4.06,3.97
3.94,4.19,4.40,3.93
4.11,3.94,4.26,3.93
3.91,4.09,4.22,3.89
3.94,3.95,4.21,3.92
4.02,3.83,4.02,3.78
3.86,3.64,4.00,3.64
3.64,3.65,4.02,3.55
3.86,3.58,4.04,3.58
3.68,3.71,3.89,3.62
3.67,3.63,3.78,3.43
3.68,3.89,4.05,3.68
3.90,3.80,4.06,3.77
3.67,3.86,4.00,3.62
3.79,3.91,3.91,3.70
3.85,4.01,4.01,3.85
3.67,3.80,3.83,3.65
3.79,3.91,3.95,3.75
3.70,3.80,3.80,3.70
3.79,3.78,3.91,3.71
3.72,3.90,3.90,3.72
3.73,3.76,3.80,3.72
3.76,3.63,3.76,3.54
3.62,3.50,3.65,3.50
3.45,3.49,3.58,3.41
3.45,3.49,3.49,3.45
3.55,3.59,3.59,3.54
3.55,3.50,3.56,3.50
3.48,3.49,3.53,3.47
3.53,3.47,3.53,3.47
3.52,3.50,3.52,3.50
3.50,3.51,3.51,3.50
3.33,3.37,3.40,3.31
3.44,3.51,3.54,3.43
3.55,3.66,3.70,3.55
3.69,3.63,3.69,3.63
3.60,3.55,3.60,3.55
3.60,3.73,3.73,3.58
3.73,3.74,3.77,3.73
3.74,3.72,3.74,3.56
3.69,3.66,3.69,3.63
3.64,3.68,3.84,3.64
3.87,3.66,3.87,3.66
3.66,3.66,3.66,3.66
3.82,3.82,3.82,3.82
3.80,3.53,3.80,3.53
3.61,3.55,3.68,3.51
3.56,3.64,3.78,3.56
3.64,3.64,3.69,3.59
3.60,3.60,3.60,3.59
3.51,3.48,3.63,3.48
3.48,3.48,3.53,3.48
3.50,3.50,3.50,3.50
3.54,3.40,3.59,3.36
3.39,3.59,3.71,3.36
3.50,3.60,3.62,3.50
3.58,3.58,3.60,3.58
3.55,3.58,3.58,3.55
3.55,3.65,3.65,3.55
3.59,3.56,3.61,3.56
3.56,3.49,3.56,3.42
3.46,3.47,3.50,3.46
3.50,3.48,3.51,3.42
3.50,3.56,3.56,3.48
3.64,3.45,3.64,3.45
3.46,3.47,3.51,3.46
3.47,3.46,3.48,3.45
3.45,3.39,3.46,3.36
3.39,3.35,3.39,3.29
3.31,3.36,3.49,3.29
3.41,3.42,3.48,3.41
3.41,3.41,3.41,3.41
3.49,3.41,3.49,3.41
3.48,3.41,3.49,3.41
3.41,3.39,3.49,3.33
3.30,3.37,3.45,3.20
3.33,3.30,3.49,3.27
3.24,3.10,3.33,3.10
3.09,3.17,3.22,3.05
3.10,3.05,3.15,3.02
3.03,3.02,3.17,2.83
2.99,3.00,3.00,2.98
3.00,2.93,3.00,2.82
2.95,2.80,2.95,2.75
2.78,2.81,2.86,2.75
2.76,2.78,2.87,2.76
2.76,2.82,2.93,2.76
2.86,2.87,2.97,2.86
2.85,3.31,3.31,2.85
3.35,3.30,3.40,3.22
3.24,3.05,3.24,3.05
3.15,3.20,3.30,3.14
3.18,3.58,3.58,3.18
3.31,3.49,3.50,3.31
3.58,3.44,3.59,3.32
3.49,3.46,3.55,3.46
3.45,3.34,3.49,3.33
3.29,3.29,3.34,3.28
3.40,3.40,3.40,3.40
3.40,3.62,4.00,3.28
3.45,3.17,3.57,3.06
3.39,3.30,3.39,3.30
3.21,3.29,3.29,3.21
3.29,3.30,3.30,3.29
3.20,3.36,3.37,3.15
3.26,3.21,3.29,3.20
3.28,3.31,3.31,3.28
3.24,3.41,3.41,3.17
3.43,3.43,3.43,3.43
3.27,3.06,3.34,2.89
3.06,3.12,3.18,3.06
3.10,3.32,3.34,3.08
3.32,3.32,3.32,3.29
3.40,3.42,3.42,3.37
3.44,3.35,3.44,3.35
3.36,3.36,3.37,3.36
3.29,3.44,3.44,3.29
3.35,3.35,3.37,3.35
3.16,3.27,3.35,3.12
3.32,3.35,3.39,3.25
3.27,3.15,3.27,3.15
2.99,3.19,3.35,2.97
3.34,3.36,3.40,3.27
3.35,3.36,3.36,3.27
3.35,3.38,3.38,3.27
3.36,3.23,3.41,3.15
3.25,3.35,3.35,3.12
3.36,3.36,3.36,3.36
3.36,3.36,3.36,3.36
3.27,3.40,3.40,3.27
3.41,3.34,3.41,3.19
3.29,3.00,3.36,3.00
3.00,3.10,3.18,3.00
3.12,3.00,3.14,3.00
3.00,3.00,3.00,3.00
3.00,3.00,3.08,3.00
2.97,3.05,3.06,2.86
2.98,3.00,3.00,2.98
3.01,3.00,3.01,3.00
3.06,3.07,3.07,3.06
3.07,3.07,3.07,3.07
3.02,3.07,3.11,3.00
3.10,3.11,3.12,3.02
3.11,3.11,3.11,3.11
3.00,3.13,3.15,3.00
3.12,3.12,3.12,3.12
3.12,3.12,3.12,3.12
3.14,3.20,3.21,3.13
3.15,3.15,3.15,3.15
3.14,3.12,3.19,3.11
3.19,3.20,3.46,3.19
3.20,3.22,3.24,3.20
3.22,3.25,3.26,3.20
3.26,3.28,3.28,3.21
3.28,3.35,3.35,3.27
3.30,3.23,3.30,3.20
3.34,3.18,3.34,3.18
3.18,3.20,3.23,3.18
3.22,3.20,3.25,3.18
3.20,3.18,3.20,3.18
3.18,3.18,3.18,3.18
3.25,3.18,3.25,3.16
3.19,3.19,3.19,3.19
3.19,3.19,3.19,3.19
3.18,3.18,3.27,3.18
3.26,3.18,3.26,3.18
3.13,3.18,3.18,3.11
3.12,3.12,3.15,3.12
3.13,3.13,3.17,3.12
3.00,3.04,3.13,3.00
3.12,2.96,3.12,2.96
2.87,2.87,2.91,2.87
2.86,2.76,2.86,2.76
2.76,3.05,3.26,2.76
3.05,2.97,3.25,2.95
3.00,2.98,3.16,2.84
2.99,2.80,3.15,2.76
2.86,2.56,2.99,2.55
2.56,2.22,2.56,2.22
2.32,2.36,2.42,2.32
2.49,2.43,2.49,2.21
2.34,2.33,2.37,2.22
2.25,2.40,2.40,2.25
2.41,2.50,2.62,2.41
2.33,2.30,2.33,2.27
2.45,2.25,2.45,2.25
2.33,2.32,2.33,2.32
2.32,2.30,2.32,2.30
2.30,2.40,2.40,2.30
2.31,2.30,2.41,2.30
2.39,2.30,2.40,2.30
2.39,2.41,2.68,2.35
2.40,2.49,2.60,2.40
2.52,2.48,2.52,2.48
2.48,2.40,2.48,2.40
2.41,2.41,2.41,2.40
2.40,2.41,2.51,2.40
2.46,2.54,2.54,2.36
2.44,2.49,2.49,2.39
2.40,2.35,2.46,2.35
2.35,2.35,2.35,2.30
2.30,2.34,2.34,2.30
2.30,2.30,2.31,2.30
2.30,2.30,2.30,2.30
2.30,2.25,2.30,2.25
2.25,2.21,2.29,2.20
2.21,2.21,2.21,2.21
2.21,2.21,2.21,2.21
2.18,2.03,2.18,1.84
1.86,1.87,1.92,1.86
1.85,1.70,1.90,1.64
1.80,1.80,1.80,1.80
1.73,1.80,1.80,1.73
1.75,1.70,1.86,1.70
1.70,1.69,1.73,1.64
1.65,1.68,1.69,1.65
1.73,1.65,1.73,1.65
1.65,1.53,1.65,1.53
1.50,1.70,1.84,1.50
1.83,1.71,1.84,1.70
1.62,1.62,1.67,1.60
1.61,1.64,1.67,1.59
1.65,1.65,1.65,1.65
1.63,1.64,1.64,1.62
1.68,1.68,1.68,1.64
1.75,1.74,1.75,1.70
1.74,1.60,1.74,1.60
1.60,1.60,1.60,1.60
1.58,1.62,1.62,1.58
1.58,1.58,1.58,1.58
1.58,1.58,1.58,1.58
1.61,1.61,1.61,1.61
1.67,1.59,1.69,1.59
1.58,1.58,1.70,1.58
1.58,1.58,1.58,1.58
1.59,1.58,1.59,1.58
1.59,1.51,1.59,1.51
1.51,1.51,1.51,1.51
1.53,1.53,1.53,1.51
1.51,1.23,1.51,1.22
1.36,1.20,1.36,1.20
1.29,1.29,1.29,1.29
1.29,1.21,1.30,1.21
1.20,1.26,1.26,1.20
1.20,1.20,1.20,1.20
1.20,1.20,1.20,1.20
1.29,1.27,1.29,1.27
1.24,1.29,1.30,1.24
1.30,1.25,1.30,1.07
1.24,1.21,1.26,1.18
1.24,1.27,1.28,1.24
1.24,1.30,1.32,1.24
1.33,1.30,1.33,1.30
1.34,1.41,1.50,1.34
1.48,1.42,1.48,1.42
1.38,1.40,1.42,1.37
1.38,1.49,1.49,1.38
1.50,1.50,1.53,1.49
1.50,1.41,1.50,1.41
1.41,1.43,1.43,1.41
1.78,1.67,1.83,1.62
1.75,1.65,1.75,1.65
1.68,1.68,1.68,1.68
1.74,1.54,1.74,1.45
1.50,1.47,1.50,1.46
1.45,1.44,1.49,1.44
1.45,1.42,1.48,1.21
1.70,1.90,1.90,1.53
1.90,1.63,1.95,1.50
1.62,1.61,1.63,1.51
1.60,1.61,1.61,1.25
1.52,1.50,1.89,1.47
1.48,1.48,1.48,1.48
1.48,1.41,1.48,1.40
1.40,1.55,1.59,1.35
1.47,1.40,1.47,1.40
1.50,1.36,1.64,1.34
1.34,1.36,1.36,1.34
1.31,1.36,1.36,1.31
1.39,1.39,1.39,1.39
1.39,1.38,1.39,1.38
1.38,1.38,1.38,1.38
1.43,1.44,1.44,1.38
1.42,1.52,1.53,1.41
1.54,1.54,1.54,1.54
1.52,1.44,1.52,1.44
1.44,1.43,1.49,1.43
1.44,1.47,1.49,1.44
1.43,1.37,1.44,1.37
1.34,1.42,1.42,1.31
1.48,1.40,1.48,1.40
1.32,1.40,1.40,1.32
1.36,1.35,1.36,1.33
1.38,1.40,1.40,1.38
1.33,1.32,1.33,1.31
1.38,1.35,1.38,1.35
1.33,1.32,1.48,1.32
1.36,1.34,1.36,1.34
1.34,1.34,1.34,1.34
1.30,1.30,1.30,1.28
1.29,1.38,1.38,1.27
1.30,1.34,1.34,1.30
1.37,1.37,1.37,1.37
1.40,1.33,1.40,1.30
1.32,1.39,1.39,1.32
1.33,1.36,1.36,1.30
1.35,1.35,1.42,1.34
1.29,1.33,1.33,1.26
1.21,1.28,1.29,1.16
1.21,1.29,1.29,1.21
1.30,1.31,1.31,1.25
1.25,1.28,1.28,1.12
1.25,1.14,1.25,1.14
1.22,1.12,1.24,1.10
1.11,1.13,1.17,1.11
1.13,1.13,1.13,1.13
1.13,1.21,1.21,1.13
1.21,1.21,1.21,1.21
1.13,1.18,1.18,1.13
1.17,1.17,1.17,1.17
1.20,1.20,1.20,1.20
1.22,1.35,1.35,1.14
1.31,1.48,1.50,1.31
1.58,1.47,1.58,1.30
1.47,1.50,1.50,1.43
1.57,1.58,1.58,1.57
1.58,1.39,1.65,1.38
1.47,1.43,1.47,1.42
1.45,1.45,1.48,1.45
1.36,1.35,1.36,1.35
1.35,1.35,1.35,1.35
1.35,1.35,1.35,1.35
1.35,1.47,1.47,1.35
1.37,1.35,1.39,1.34
1.35,1.35,1.35,1.35
1.35,1.35,1.36,1.35
1.35,1.35,1.41,1.35
1.35,1.13,1.36,1.13
1.16,1.13,1.26,1.13
1.13,1.13,1.16,1.13
1.13,1.13,1.13,1.13
1.13,1.13,1.14,1.13
1.13,1.06,1.13,1.06
1.06,1.06,1.06,1.06
1.08,1.08,1.08,1.08
1.30,1.21,1.30,1.15
1.40,1.25,1.40,1.25
1.15,1.13,1.15,1.13
1.15,1.07,1.15,1.07
1.16,1.14,1.16,1.06
1.08,1.09,1.09,1.08
1.09,1.09,1.09,1.09
1.07,1.01,1.13,1.01
1.03,1.01,1.03,0.98
1.01,1.01,1.01,1.01
1.04,1.04,1.43,0.98
1.05,1.03,1.06,1.02
1.06,1.04,1.06,1.02
1.04,1.04,1.04,1.04
1.04,1.04,1.04,1.04
1.15,1.29,1.33,1.11
1.36,1.35,1.36,1.11
1.33,1.33,1.33,1.33
1.33,1.33,1.33,1.33
1.15,1.25,1.25,1.15
1.19,1.18,1.19,1.18
1.11,1.17,1.17,1.11
1.11,1.12,1.15,1.09
1.12,1.12,1.12,1.12
1.07,1.16,1.17,1.07
1.05,1.07,1.07,1.03
1.07,1.10,1.10,1.06
1.14,1.14,1.14,1.14
1.14,1.14,1.14,1.14
0.98,0.97,1.08,0.97
0.97,1.00,1.03,0.88
0.99,0.99,0.99,0.96
0.95,0.97,0.97,0.95
0.97,0.99,0.99,0.97
0.99,0.99,0.99,0.99
1.00,0.90,1.02,0.84
0.85,0.91,0.96,0.85
0.91,0.91,0.91,0.91
0.91,0.95,0.95,0.90
0.95,0.95,0.95,0.95
0.90,0.87,0.90,0.87
0.87,0.87,0.87,0.87
0.87,0.87,0.87,0.87
0.93,0.94,0.94,0.89
0.94,0.94,0.94,0.94
0.96,0.95,0.96,0.88
0.95,0.87,0.95,0.87
0.87,0.87,0.87,0.87
0.88,0.88,0.88,0.88
0.88,0.88,0.88,0.88
0.90,0.90,0.90,0.90
0.88,0.74,0.89,0.74
0.80,0.80,0.82,0.70
0.75,0.75,0.75,0.75
0.72,0.64,0.72,0.56
0.64,0.60,0.64,0.60
0.58,0.52,0.58,0.52
0.54,0.58,0.58,0.54
0.53,0.57,0.57,0.53
0.58,0.58,0.58,0.58
0.49,0.45,0.49,0.45
0.47,0.40,0.47,0.34
0.39,0.44,0.44,0.37
0.43,0.40,0.43,0.37
0.34,0.35,0.37,0.34
0.35,0.33,0.35,0.32
0.30,0.33,0.34,0.30
0.30,0.27,0.33,0.23
0.29,0.29,0.30,0.29
0.30,0.30,0.33,0.29
0.32,0.33,0.35,0.32
0.34,0.30,0.34,0.30
0.33,0.31,0.33,0.27
0.31,0.31,0.33,0.31
0.31,0.28,0.31,0.26
0.27,0.32,0.32,0.27
0.33,0.29,0.33,0.27
0.29,0.27,0.29,0.27
0.27,0.29,0.33,0.27
0.27,0.27,0.30,0.26
0.26,0.28,0.31,0.26
0.26,0.26,0.26,0.26
0.22,0.23,0.30,0.22
0.24,0.25,0.25,0.24
0.25,0.21,0.34,0.21
0.21,0.21,0.23,0.21
0.23,0.17,0.23,0.15
0.18,0.18,0.18,0.18
0.23,0.20,0.23,0.20
0.18,0.17,0.18,0.17
0.18,0.25,0.25,0.13
0.24,0.18,0.24,0.15
0.25,0.19,0.25,0.19
0.20,0.16,0.20,0.16
0.17,0.15,0.17,0.13
0.15,0.14,0.17,0.14
0.15,0.15,0.15,0.15
0.16,0.15,0.17,0.15
0.15,0.19,0.24,0.15
0.24,0.21,0.24,0.20
0.21,0.20,0.21,0.18
0.17,0.17,0.18,0.17
0.17,0.17,0.17,0.17
0.17,0.13,0.17,0.12
0.13,0.12,0.13,0.12
0.11,0.09,0.11,0.09
0.09,0.09,0.11,0.08
0.05,0.06,0.06,0.05
0.07,0.07,0.08,0.06
0.09,0.10,0.10,0.07
0.13,0.10,0.13,0.10
0.10,0.08,0.11,0.08
0.08,0.09,0.10,0.08
0.10,0.08,0.10,0.08
0.08,0.07,0.09,0.07
0.08,0.09,0.09,0.08
0.09,0.09,0.09,0.08
0.09,0.09,0.09,0.08
0.09,0.08,0.09,0.08
0.08,0.10,0.10,0.08
0.11,0.11,0.11,0.09
0.10,0.12,0.12,0.10
0.12,0.12,0.12,0.12
0.12,0.17,0.20,0.12
0.17,0.19,0.20,0.17
0.20,0.18,0.20,0.16
0.17,0.17,0.17,0.17
0.18,0.15,0.18,0.15
0.12,0.15,0.15,0.12
0.15,0.13,0.15,0.11
0.14,0.15,0.18,0.14
0.13,0.13,0.15,0.13
0.14,0.14,0.14,0.14
0.15,0.13,0.15,0.10
0.15,0.14,0.15,0.13
0.15,0.15,0.15,0.15
0.15,0.14,0.15,0.13
0.14,0.13,0.14,0.12
0.15,0.13,0.15,0.12
0.13,0.13,0.16,0.11
0.14,0.19,0.29,0.14
0.23,0.20,0.24,0.20
0.22,0.15,0.22,0.12
0.16,0.15,0.18,0.11
0.15,0.15,0.16,0.13
0.18,0.14,0.18,0.13
0.15,0.15,0.15,0.14
0.16,0.16,0.17,0.14
0.17,0.17,0.17,0.14
0.16,0.15,0.17,0.15
0.16,0.16,0.17,0.16
0.15,0.15,0.17,0.15
0.16,0.15,0.17,0.15
0.15,0.15,0.16,0.15
0.16,0.19,0.19,0.15
0.15,0.20,0.20,0.15
0.21,0.22,0.22,0.18
0.22,0.25,0.25,0.19
0.25,0.30,0.33,0.25
0.31,0.28,0.31,0.23
0.31,0.28,0.31,0.26
0.30,0.28,0.30,0.25
0.29,0.28,0.30,0.28
0.28,0.38,0.40,0.27
0.40,0.32,0.45,0.32
0.32,0.30,0.35,0.30
0.30,0.32,0.32,0.30
0.30,0.37,0.39,0.30
0.39,0.43,0.52,0.39
0.45,0.40,0.45,0.39
0.41,0.35,0.44,0.28
0.36,0.36,0.40,0.36
0.35,0.37,0.39,0.35
0.37,0.38,0.38,0.37
0.39,0.37,0.40,0.32
0.36,0.33,0.36,0.32
0.40,0.43,0.69,0.33
0.66,1.29,1.78,0.66
1.00,0.76,1.07,0.75
0.62,0.69,0.82,0.62
0.70,0.66,0.73,0.64
0.70,0.47,0.74,0.43
0.50,0.56,0.62,0.45
0.58,0.50,0.63,0.43
0.48,0.45,0.53,0.41
0.49,0.41,0.49,0.38
0.38,0.34,0.42,0.34
0.35,0.35,0.38,0.33
0.36,0.36,0.40,0.35
0.38,0.32,0.38,0.28
0.35,0.32,0.35,0.30
0.33,0.43,0.58,0.32
0.49,0.61,0.84,0.45
0.58,0.57,0.76,0.57
0.60,0.53,0.63,0.47
0.50,0.51,0.55,0.50
0.47,0.45,0.50,0.41
0.45,0.51,0.51,0.45
0.51,0.45,0.51,0.45
0.47,0.45,0.49,0.45
0.45,0.46,0.49,0.45
0.46,0.48,0.49,0.45
0.49,0.51,0.52,0.46
0.48,0.57,0.60,0.48
0.56,0.56,0.59,0.51
0.58,0.59,0.60,0.54
0.55,0.55,0.59,0.55
0.54,0.56,0.57,0.54
0.55,0.54,0.56,0.52
0.51,0.49,0.54,0.49
0.52,0.52,0.53,0.48
0.48,0.50,0.55,0.48
0.50,0.53,0.56,0.48
0.48,0.56,0.56,0.48
0.56,0.55,0.57,0.50
0.56,0.55,0.56,0.54
0.54,0.50,0.54,0.50
0.49,0.50,0.52,0.49
0.49,0.50,0.50,0.49
0.50,0.49,0.50,0.45
0.49,0.45,0.49,0.43
0.48,0.41,0.48,0.41
0.43,0.44,0.45,0.43
0.46,0.41,0.46,0.41
0.44,0.42,0.44,0.41
0.42,0.43,0.44,0.39
0.42,0.44,0.45,0.41
0.44,0.44,0.46,0.35
0.36,0.44,0.46,0.35
0.41,0.41,0.44,0.41
0.41,0.43,0.45,0.41
0.44,0.44,0.45,0.43
0.45,0.44,0.45,0.41
0.44,0.80,0.85,0.44
0.78,0.53,0.80,0.51
0.62,0.53,0.62,0.45
0.57,0.53,0.57,0.48
0.56,0.52,0.56,0.49
0.53,0.52,0.53,0.45
0.50,0.49,0.52,0.46
0.49,0.48,0.49,0.46
0.50,0.56,0.64,0.50
0.60,0.82,1.19,0.58
0.82,0.60,0.83,0.60
0.60,0.62,0.64,0.56
0.65,0.71,0.88,0.56
0.64,0.68,0.73,0.64
0.73,0.66,0.73,0.64
0.69,0.69,0.74,0.63
0.65,0.68,0.74,0.65
0.69,0.68,0.72,0.67
0.72,0.70,0.73,0.66
0.70,0.68,0.75,0.61
0.64,0.59,0.70,0.59
0.59,0.58,0.62,0.58
0.58,0.57,0.61,0.57
0.57,0.58,0.60,0.57
0.57,0.59,0.65,0.57
0.62,0.62,0.67,0.58
0.65,0.62,0.72,0.61
0.66,0.65,0.74,0.62
0.66,0.70,0.70,0.65
0.71,0.65,0.71,0.60
0.66,0.69,0.69,0.61
0.65,0.65,0.73,0.64
0.65,0.65,0.68,0.62
0.68,0.63,0.68,0.62
0.62,0.65,0.68,0.62
0.65,0.66,0.71,0.65
0.68,0.69,0.70,0.65
0.67,0.67,0.70,0.66
0.66,0.66,0.68,0.66
0.66,0.69,0.69,0.66
0.69,0.68,0.69,0.66
0.67,0.68,0.69,0.66
0.68,0.65,0.68,0.63
0.68,0.67,0.68,0.64
0.65,0.65,0.67,0.64
0.65,0.69,0.72,0.64
0.69,0.70,0.72,0.69
0.69,0.70,0.75,0.65
0.70,0.70,0.72,0.70
0.70,0.71,0.71,0.70
0.71,0.70,0.75,0.70
0.71,0.72,0.73,0.70
0.70,0.71,0.74,0.70
0.70,0.70,0.72,0.70
0.73,0.71,0.73,0.67
0.70,0.71,0.79,0.70
0.70,0.70,0.74,0.70
0.70,0.71,0.73,0.70
0.68,0.65,0.70,0.65
0.70,0.65,0.70,0.65
0.67,0.61,0.67,0.61
0.61,0.59,0.67,0.55
0.60,0.56,0.60,0.50
0.56,0.55,0.57,0.50
0.56,0.47,0.63,0.47
1.78,1.92,2.04,1.52
1.92,2.02,2.39,1.81
2.09,2.00,2.09,1.82
1.98,1.83,1.98,1.83
1.82,1.83,1.88,1.82
1.86,1.82,1.87,1.82
1.82,1.83,1.89,1.82
1.88,1.66,1.89,1.66
1.64,1.83,1.88,1.62
1.68,1.80,1.88,1.68
1.78,1.91,2.15,1.63
1.95,1.82,1.97,1.75
1.82,1.75,1.89,1.75
1.72,1.74,1.74,1.72
1.69,1.81,1.99,1.66
1.80,2.40,2.95,1.80
2.55,2.23,3.56,2.07
2.45,2.86,3.36,2.18
3.50,4.94,6.38,3.35
7.00,14.23,23.60,6.10
17.17,5.93,19.50,5.21
6.75,5.86,8.25,5.13
6.30,4.95,6.60,4.56
4.50,3.50,4.75,3.48
3.52,4.13,4.95,3.50
4.15,3.57,4.22,3.26
4.02,3.81,8.19,2.50
3.50,5.57,6.67,3.06
5.19,6.78,8.77,5.12
7.78,7.45,8.40,6.54
7.26,7.67,8.37,7.09
7.52,7.30,7.80,7.00
